0.149,asis,0.1,0.914,0.811,0.671,Fri Sep 08 04:36:46 2017,cforest,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,345,57,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104,asis,0.068,0.962,0.84,0.706,Fri Sep 08 04:37:17 2017,ctree,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,346,30,adaptive_cv,32,7,5,4,0.7517971876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.03,asis,-0.042,0.947,0.939,0.812,Fri Sep 08 04:37:57 2017,ctree2,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,347,40,adaptive_cv,32,7,5,4,11,0.9021041347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.99,asis,0.988,0.025,0.011,0.008,Fri Sep 08 04:41:14 2017,cubist,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,348,196,adaptive_cv,32,7,5,4,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012,asis,-0.018,0.98,0.917,0.778,Fri Sep 08 04:42:02 2017,dnn,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,349,48,adaptive_cv,32,7,5,4,8,20,4,0.0580232994,0.0961751206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.452,asis,0.362,0.564,0.575,0.432,Fri Sep 08 04:42:11 2017,earth,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,350,9,adaptive_cv,32,7,5,4,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 04:42:16 2017,elm,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,351,5,adaptive_cv,32,7,5,4,13,purelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.891,asis,0.882,0.12,0.106,0.086,Fri Sep 08 04:42:23 2017,enet,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,352,6,adaptive_cv,32,7,5,4,0.8886549983,0.0018830942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.03,asis,-0.042,0.915,0.939,0.812,Fri Sep 08 04:49:50 2017,evtree,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,353,447,adaptive_cv,32,7,5,4,4.8294273848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 04:49:52 2017,extraTrees,1,1,mean subtraction in each row,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 04:49:59 2017,foba,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,355,8,adaptive_cv,32,7,5,4,9,2.9871904583402e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 04:50:06 2017,gam,1,1,mean subtraction in each row,ignore,none,asis,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.562,asis,0.469,0.592,0.479,0.345,Fri Sep 08 04:51:51 2017,gamboost,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,357,105,adaptive_cv,32,7,5,4,997,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 04:53:00 2017,gamSpline,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,358,69,adaptive_cv,32,7,5,4,0.280897289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 04:53:03 2017,gaussprLinear,1,1,mean subtraction in each row,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 04:53:19 2017,gaussprPoly,1,1,mean subtraction in each row,ignore,none,asis,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 04:54:05 2017,gaussprRadial,1,1,mean subtraction in each row,ignore,none,asis,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111,asis,0.006,0.852,0.895,0.701,Fri Sep 08 04:55:33 2017,gbm,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,362,88,adaptive_cv,32,7,5,4,1865,8,0.0789599973,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 04:57:39 2017,gbm_h2o,1,1,mean subtraction in each row,ignore,none,asis,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 04:57:43 2017,gcvEarth,1,1,mean subtraction in each row,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 04:57:46 2017,glm,1,1,mean subtraction in each row,ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 04:57:51 2017,glm.nb,1,1,mean subtraction in each row,ignore,none,asis,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.762,asis,0.744,0.295,0.231,0.188,Fri Sep 08 04:58:13 2017,glmboost,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,367,22,adaptive_cv,32,7,5,4,998,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.971,asis,0.969,0.033,0.028,0.022,Fri Sep 08 04:58:47 2017,glmnet,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,368,34,adaptive_cv,32,7,5,4,0.1968649256,0.0012738999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:00:51 2017,glmnet_h2o,1,1,mean subtraction in each row,ignore,none,asis,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:00:55 2017,glmStepAIC,1,1,mean subtraction in each row,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:01:08 2017,icr,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,371,13,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:01:19 2017,kernelpls,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,372,11,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.033,asis,-0.003,0.929,0.903,0.762,Fri Sep 08 05:02:24 2017,kknn,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,373,64,adaptive_cv,32,7,5,4,21,1.2121751569,biweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.062,asis,-0.003,0.932,0.904,0.739,Fri Sep 08 05:03:01 2017,knn,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,374,37,adaptive_cv,32,7,5,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03,asis,0.011,0.943,0.891,0.764,Fri Sep 08 05:03:47 2017,krlsPoly,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,375,46,adaptive_cv,32,7,5,4,0.0127933972,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.996,asis,0.994,0.005,0.006,0.004,Fri Sep 08 05:04:03 2017,krlsRadial,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,376,16,adaptive_cv,32,7,5,4,1.33411387130662e-05,1478.8414639811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.967,asis,0.965,0.04,0.032,0.026,Fri Sep 08 05:04:07 2017,lars,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,377,4,adaptive_cv,32,7,5,4,0.9622148403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.155,asis,0.11,0.932,0.802,0.666,Fri Sep 08 05:04:11 2017,lars2,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,378,3,adaptive_cv,32,7,5,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.996,asis,0.995,0.005,0.004,0.003,Fri Sep 08 05:04:14 2017,lasso,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,379,3,adaptive_cv,32,7,5,4,0.9949462204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.343,asis,0.292,0.566,0.638,0.518,Fri Sep 08 05:04:17 2017,leapBackward,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,380,3,adaptive_cv,32,7,5,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.343,asis,0.292,0.693,0.638,0.518,Fri Sep 08 05:04:21 2017,leapForward,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,381,4,adaptive_cv,32,7,5,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.343,asis,0.292,0.613,0.638,0.518,Fri Sep 08 05:04:24 2017,leapSeq,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,382,2,adaptive_cv,32,7,5,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:04:27 2017,lm,1,1,mean subtraction in each row,ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:04:30 2017,lmStepAIC,1,1,mean subtraction in each row,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:04:38 2017,logicBag,1,1,mean subtraction in each row,ignore,none,asis,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:04:46 2017,logreg,1,1,mean subtraction in each row,ignore,none,asis,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:04:47 2017,M5,1,1,mean subtraction in each row,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:04:49 2017,M5Rules,1,1,mean subtraction in each row,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:05:28 2017,msaenet,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,389,39,adaptive_cv,32,7,5,4,0.9091284875,7,1.8206450352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.42,asis,0.222,0.691,0.701,0.457,Fri Sep 08 05:06:27 2017,nnet,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,390,59,adaptive_cv,32,7,5,4,12,0.0015731143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:06:30 2017,nnls,1,1,mean subtraction in each row,ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:06:31 2017,ordinalNet,1,1,mean subtraction in each row,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.094,asis,0.033,0.898,0.871,0.714,Fri Sep 08 05:07:36 2017,parRF,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,393,65,adaptive_cv,32,7,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.429,asis,0.222,0.724,0.701,0.45,Fri Sep 08 05:08:42 2017,pcaNNet,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,394,65,adaptive_cv,32,7,5,4,17,0.0071522091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.031,asis,-0.024,0.979,0.922,0.764,Fri Sep 08 05:09:07 2017,pcr,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,395,24,adaptive_cv,32,7,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PackageFail,Fri Sep 08 05:09:14 2017,pls,1,1,mean subtraction in each row,ignore,none,asis,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:12:42 2017,plsRglm,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,397,208,adaptive_cv,32,7,5,4,9,0.123340138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.034,0.001,0.001,Fri Sep 08 05:13:11 2017,ppr,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,398,28,adaptive_cv,32,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PackageFail,Fri Sep 08 05:13:18 2017,pythonKnnReg,1,1,mean subtraction in each row,ignore,none,asis,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.451,asis,-0.497,1.522,1.349,1.144,Fri Sep 08 05:14:37 2017,qrf,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,400,79,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:14:38 2017,randomGLM,1,1,mean subtraction in each row,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.092,asis,0.031,0.891,0.873,0.715,Fri Sep 08 05:15:13 2017,ranger,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,402,35,adaptive_cv,32,7,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.101,asis,0.034,0.882,0.87,0.709,Fri Sep 08 05:24:06 2017,Rborist,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,403,533,adaptive_cv,32,7,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.053,asis,0.05,0.918,0.856,0.746,Fri Sep 08 05:24:48 2017,relaxo,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,404,42,adaptive_cv,32,7,5,4,7.499445227,0.8818384947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.086,asis,0.032,0.892,0.872,0.72,Fri Sep 08 05:25:33 2017,rf,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,405,45,adaptive_cv,32,7,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:25:44 2017,ridge,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,406,10,adaptive_cv,32,7,5,4,1.47767162337761e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:26:09 2017,rlm,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,407,24,adaptive_cv,32,7,5,4,TRUE,psi.hampel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.03,asis,-0.042,0.927,0.939,0.812,Fri Sep 08 05:26:17 2017,rpart,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,408,7,adaptive_cv,32,7,5,4,0.1041631214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:26:20 2017,rpart1SE,1,1,mean subtraction in each row,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.03,asis,-0.042,0.919,0.939,0.812,Fri Sep 08 05:26:28 2017,rpart2,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,410,8,adaptive_cv,32,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:26:29 2017,rqlasso,1,1,mean subtraction in each row,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:26:30 2017,rqnc,1,1,mean subtraction in each row,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.097,asis,0.027,0.889,0.877,0.712,Fri Sep 08 05:30:08 2017,RRF,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,413,218,adaptive_cv,32,7,5,4,3,0.5434744852,0.7501680967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.081,asis,0.024,0.891,0.88,0.724,Fri Sep 08 05:32:18 2017,RRFglobal,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,414,129,adaptive_cv,32,7,5,4,2,0.9042061327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:32:22 2017,rvmLinear,1,1,mean subtraction in each row,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:33:22 2017,rvmPoly,1,1,mean subtraction in each row,ignore,none,asis,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:34:23 2017,rvmRadial,1,1,mean subtraction in each row,ignore,none,asis,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:42:16 2017,SBC,1,1,mean subtraction in each row,ignore,none,asis,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:42:21 2017,simpls,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,419,4,adaptive_cv,32,7,5,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:42:55 2017,spikeslab,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,420,33,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:43:09 2017,spls,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,421,14,adaptive_cv,32,7,5,4,9,0.954972825,0.05795251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:43:19 2017,superpc,1,1,mean subtraction in each row,ignore,none,asis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:43:20 2017,svmBoundrangeString,1,1,mean subtraction in each row,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:43:21 2017,svmExpoString,1,1,mean subtraction in each row,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,0.068,NA,NA,Fri Sep 08 05:43:31 2017,svmLinear,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,425,9,adaptive_cv,32,7,5,4,1.971083986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.95,asis,0.947,0.071,0.048,0.039,Fri Sep 08 05:43:39 2017,svmLinear2,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,426,8,adaptive_cv,32,7,5,4,2.2720066769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.927,asis,0.926,0.068,0.067,0.057,Fri Sep 08 05:44:05 2017,svmLinear3,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,427,25,adaptive_cv,32,7,5,4,420.7088451482,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,0.067,NA,NA,Fri Sep 08 05:44:39 2017,svmPoly,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,428,34,adaptive_cv,32,7,5,4,1,0.0330144414,41.4268034414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,0.162,NA,NA,Fri Sep 08 05:44:48 2017,svmRadial,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,429,9,adaptive_cv,32,7,5,4,0.0106541089,216.9623698143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,0.47,NA,NA,Fri Sep 08 05:45:22 2017,svmRadialCost,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,430,34,adaptive_cv,32,7,5,4,15.9391989161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,0.188,NA,NA,Fri Sep 08 05:45:30 2017,svmRadialSigma,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,431,7,adaptive_cv,32,7,5,4,0.0176032551,119.3335173957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:45:31 2017,svmSpectrumString,1,1,mean subtraction in each row,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 05:45:39 2017,treebag,1,1,mean subtraction in each row,ignore,none,asis,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0.001,0.001,0.001,Fri Sep 08 05:45:44 2017,widekernelpls,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,434,5,adaptive_cv,32,7,5,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.057,asis,-0.193,1.079,1.075,0.833,Fri Sep 08 05:52:48 2017,WM,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,435,424,adaptive_cv,32,7,5,4,12,TRAPEZOID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.072,asis,-0.136,0.953,1.024,0.845,Fri Sep 08 05:54:00 2017,xgbLinear,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,436,71,adaptive_cv,32,7,5,4,92,0.0004660885,0.5369981667,0.2262584183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.056,asis,0.013,0.861,0.889,0.744,Fri Sep 08 06:00:57 2017,xgbTree,1,1,mean subtraction in each row,ignore,none,asis,0.9009659159,random,437,417,adaptive_cv,32,7,5,4,972,2,0.3197783638,0.4414673802,0.4534677145,2,0.5977686219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Sep 08 06:01:09 2017,xyf,1,1,mean subtraction in each row,ignore,none,asis,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.045,range01,-0.011,0.184,0.931,0.659,Fri Sep 08 06:07:11 2017,avNNet,1,1,median subtraction in each row,ignore,none,range01,0.9210959618,random,439,198,adaptive_cv,32,7,5,4,19,1.0529723415,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Sep 08 06:07:13 2017,bag,1,1,median subtraction in each row,ignore,none,range01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.076,range01,0.005,0.184,0.916,0.637,Fri Sep 08 06:15:13 2017,bagEarth,1,1,median subtraction in each row,ignore,none,range01,0.9210959618,random,441,480,adaptive_cv,32,7,5,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Sep 08 06:15:35 2017,bagEarthGCV,1,1,median subtraction in each row,ignore,none,range01,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Sep 08 06:15:43 2017,bam,1,1,median subtraction in each row,ignore,none,range01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Sep 08 06:15:44 2017,bartMachine,1,1,median subtraction in each row,ignore,none,range01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Sep 08 06:15:47 2017,bayesglm,1,1,median subtraction in each row,ignore,none,range01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.053,range01,-0.013,0.183,0.933,0.653,Fri Sep 08 06:16:37 2017,blasso,1,1,median subtraction in each row,ignore,none,range01,0.9210959618,random,446,51,adaptive_cv,32,7,5,4,0.3015471583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Sep 08 06:16:48 2017,blassoAveraged,1,1,median subtraction in each row,ignore,none,range01,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Sep 08 06:16:58 2017,bridge,1,1,median subtraction in each row,ignore,none,range01,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.044,range01,-0.016,0.18,0.936,0.66,Fri Sep 08 06:25:13 2017,BstLm,1,1,median subtraction in each row,ignore,none,range01,0.9210959618,random,449,494,adaptive_cv,32,7,5,4,46,0.0849446894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03,range01,0.003,0.176,0.918,0.669,Fri Sep 08 06:26:04 2017,cforest,1,1,median subtraction in each row,ignore,none,range01,0.9210959618,random,450,51,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
