expirament,task,transTarg,transform,algomodel,hpGen,time,validmethod,tuneLength,cvcount,unmissed,keyMiss,foldCount,keeprunning,l1combu,sqrdcombu
QSlink3,QSlinks115_60,2,expoTrans,plsRglm,random,13.8,3,6.1,NA,10,QSlinks115_60expoTrans2QSlink3,5,TRUE,-0.13953,-0.00807
QSlink3,QSlinks03_95,2,asis,regr.elmNN,random,0.3333333333333333,nohyperparameters,1,5,43,QSlinks03_95asis2QSlink3,2,TRUE,-0.13922,-0.00344
QSlink3,QSlinks115_60,1,centernscale,SL.glm.interaction,random,4.657142857142857,nohyperparameters,1,5,58,QSlinks115_60centernscale1QSlink3,2,TRUE,-0.13917,-0.00617
QSlink3,QSlinks115_60,2,centernscale,SL.glm.interaction,random,3.557142857142857,nohyperparameters,1,5,58,QSlinks115_60centernscale2QSlink3,2,TRUE,-0.13917,-0.00617
QSlink3,QSlinks14_55,1,centernscale,rqlasso,random,3,3,6.1,NA,10,QSlinks14_55centernscale1QSlink3,5,TRUE,-0.13899,-0.00652
QSlink3,QSlinks115_60,2,centernscale,svmLinear,random,5,cv,5,5,22,QSlinks115_60centernscale2QSlink3,4,TRUE,-0.13889,-0.01081
QSlink3,QSlinks115_60,1,range01,svmLinear,random,5.75,cv,5,5,22,QSlinks115_60range011QSlink3,4,TRUE,-0.13852,-0.01079
QSlink3,QSlinks115_60,2,range01,svmLinear,random,5.25,cv,5,5,22,QSlinks115_60range012QSlink3,4,TRUE,-0.13833,-0.01077
QSlink3,QSlinks14_55,2,range01,rvmLinear,random,5.6,3,6.1,NA,13,QSlinks14_55range012QSlink3,5,TRUE,-0.1379,-0.00667
QSlink3,QSlinks14_55,1,centernscale,msaenet,random,9.6,3,6.1,NA,22,QSlinks14_55centernscale1QSlink3,5,TRUE,-0.13772,-0.00737
QSlink3,QSlinks14_55Int,2,expoTrans,SL.gam,random,0.0625,nohyperparameters,1,5,63,QSlinks14_55IntexpoTrans2QSlink3,4,TRUE,-0.13751,-0.01645
QSlink3,QSlinks115_60Int,2,expoTrans,SL.gam,random,0.16666666666666666,nohyperparameters,1,5,63,QSlinks115_60IntexpoTrans2QSlink3,3,TRUE,-0.13665,-0.01754
QSlink3,QSlinks115_60,1,range01,krlsRadial,random,55.75,cv,5,5,23,QSlinks115_60range011QSlink3,4,TRUE,-0.13628,-0.00822
QSlink3,QSlinks115_60,2,range01,krlsRadial,random,47.25,cv,5,5,23,QSlinks115_60range012QSlink3,4,TRUE,-0.13628,-0.00822
QSlink3,QSlinks14_55,1,centernscale,svmPoly,random,178.8,3,6.1,NA,22,QSlinks14_55centernscale1QSlink3,5,TRUE,-0.13565,-0.00846
QSlink3,QSlinks14_55,2,ICA,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks14_55ICA2QSlink3,4,TRUE,-0.13564,-0.0068
QSlink3,QSlinks115_60,1,centernscale,elm,random,1,cv,5,5,23,QSlinks115_60centernscale1QSlink3,4,TRUE,-0.13554,-0.01185
QSlink3,QSlinks14_55,2,asis,relaxo,random,4.8,3,6.1,NA,22,QSlinks14_55asis2QSlink3,5,TRUE,-0.13503,-0.01023
QSlink3,QSlinks115_60,1,centernscale,SL.nnls,random,0.08928571428571429,nohyperparameters,1,5,66,QSlinks115_60centernscale1QSlink3,4,TRUE,-0.13477,-0.0069
QSlink3,QSlinks115_60,1,range01,svmRadialCost,random,2.125,cv,5,5,22,QSlinks115_60range011QSlink3,4,TRUE,-0.13417,-0.00754
QSlink3,QSlinks115_60,2,range01,svmRadialCost,random,2,cv,5,5,22,QSlinks115_60range012QSlink3,4,TRUE,-0.13417,-0.00754
QSlink3,QSlinks115_60,1,centernscale,svmRadialCost,random,2,cv,5,5,22,QSlinks115_60centernscale1QSlink3,4,TRUE,-0.13413,-0.00754
QSlink3,QSlinks14_55Int,2,ICA,SL.polymars,random,1.125,nohyperparameters,1,5,66,QSlinks14_55IntICA2QSlink3,4,TRUE,-0.134,-0.01572
QSlink3,QSlinks03_95,1,range01,nnet,random,3.6,cv,5,5,22,QSlinks03_95range011QSlink3,5,TRUE,-0.13386,-0.00589
QSlink3,QSlinks115_60,2,centernscale,svmRadialCost,random,2,cv,5,5,22,QSlinks115_60centernscale2QSlink3,4,TRUE,-0.13366,-0.00749
QSlink3,QSlinks14_55,2,range01,cubist,random,30.166666666666668,3,6.1,NA,11,QSlinks14_55range012QSlink3,6,TRUE,-0.1336,-0.00888
QSlink3,QSlinks14_55,1,centernscale,rqnc,random,3,3,6.1,NA,10,QSlinks14_55centernscale1QSlink3,5,TRUE,-0.13175,-0.00501
QSlink3,QSlinks03_95,1,range01,simpls,random,1.4,cv,5,5,22,QSlinks03_95range011QSlink3,5,TRUE,-0.1317,-0.00964
QSlink3,QSlinks115_60,2,ICA,treebag,random,5.8,3,6.1,NA,22,QSlinks115_60ICA2QSlink3,5,TRUE,-0.13087,-0.00722
QSlink3,QSlinks115_60,1,centernscale,svmLinear,random,16.5,cv,5,5,22,QSlinks115_60centernscale1QSlink3,4,TRUE,-0.13064,-0.00985
QSlink3,QSlinks115_60,1,centernscale,svmLinear2,random,16.5,cv,5,5,22,QSlinks115_60centernscale1QSlink3,4,TRUE,-0.13064,-0.00985
QSlink3,QSlinks115_60,2,range01,relaxo,random,2,cv,5,5,22,QSlinks115_60range012QSlink3,4,TRUE,-0.13063,-0.00901
QSlink3,QSlinks14_55,2,centernscale,rqlasso,random,4.6,3,6.1,NA,10,QSlinks14_55centernscale2QSlink3,5,TRUE,-0.13043,-0.00496
QSlink3,QSlinks115_60,2,PCA,treebag,random,5,3,6.1,NA,22,QSlinks115_60PCA2QSlink3,5,TRUE,-0.12959,-0.00638
QSlink3,QSlinks03_95,2,asis,bagEarthGCV,random,32.75,cv,5,5,24,QSlinks03_95asis2QSlink3,4,TRUE,-0.1287,-0.01704
QSlink3,QSlinks14_55,1,centernscale,leapForward,random,3,3,6.1,NA,11,QSlinks14_55centernscale1QSlink3,5,TRUE,-0.12787,-0.00476
QSlink3,QSlinks115_60,2,quantile,svmPoly,random,19,3,6.1,NA,22,QSlinks115_60quantile2QSlink3,4,TRUE,-0.12769,-0.00719
QSlink3,QSlinks115_60Int,2,expoTrans,regr.gausspr,random,1.5833333333333333,nohyperparameters,1,5,45,QSlinks115_60IntexpoTrans2QSlink3,4,TRUE,-0.12649,-0.00569
QSlink3,QSlinks115_60,2,quantile,SL.ksvm,random,0.08333333333333333,nohyperparameters,1,5,66,QSlinks115_60quantile2QSlink3,4,TRUE,-0.12608,-0.00582
QSlink3,QSlinks115_60,2,PCA,SL.glmnet,random,2.4642857142857144,nohyperparameters,1,5,66,QSlinks115_60PCA2QSlink3,4,TRUE,-0.12583,-0.0074400000000000004
QSlink3,QSlinks03_95,2,centernscale,regr.gbm,random,13.034391534391535,cv,5,5,45,QSlinks03_95centernscale2QSlink3,9,TRUE,-0.12546,-0.00483
QSlink3,QSlinks03_95,2,expoTrans,regr.gbm,random,13.821153846153846,cv,5,5,45,QSlinks03_95expoTrans2QSlink3,13,TRUE,-0.12433,-0.00601
QSlink3,QSlinks115_60,2,quantile,SL.svm,random,0.020833333333333332,nohyperparameters,1,5,66,QSlinks115_60quantile2QSlink3,4,TRUE,-0.12412,-0.00642
QSlink3,QSlinks14_55,1,centernscale,SL.step.forward,random,2.505208333333333,nohyperparameters,1,5,66,QSlinks14_55centernscale1QSlink3,4,TRUE,-0.12312,-0.00653
QSlink3,QSlinks14_55,1,range01,SL.step.forward,random,2.6398809523809526,nohyperparameters,1,5,66,QSlinks14_55range011QSlink3,4,TRUE,-0.12299,-0.00653
QSlink3,QSlinks14_55,2,range01,SL.step.forward,random,2.625,nohyperparameters,1,5,66,QSlinks14_55range012QSlink3,4,TRUE,-0.12299,-0.00653
QSlink3,QSlinks14_55,2,centernscale,SL.step.forward,random,2.5982142857142856,nohyperparameters,1,5,66,QSlinks14_55centernscale2QSlink3,4,TRUE,-0.12283,-0.00652
QSlink3,QSlinks14_55Int,2,expoTrans,SL.step.forward,random,3.11875,nohyperparameters,1,5,66,QSlinks14_55IntexpoTrans2QSlink3,4,TRUE,-0.1227,-0.01824
QSlink3,QSlinks115_60,2,centernscale,krlsRadial,random,42.5,cv,5,5,23,QSlinks115_60centernscale2QSlink3,4,TRUE,-0.12238,-0.00662
QSlink3,QSlinks14_55,2,centernscale,leapForward,random,3,3,6.1,NA,11,QSlinks14_55centernscale2QSlink3,5,TRUE,-0.12197,-0.00418
QSlink3,QSlinks115_60,2,range01,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks115_60range012QSlink3,4,TRUE,-0.12186,-0.00621
QSlink3,QSlinks03_95,2,range01,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks03_95range012QSlink3,4,TRUE,-0.12136,-0.00579
QSlink3,QSlinks115_60,2,centernscale,svmLinear2,random,16.25,cv,5,5,22,QSlinks115_60centernscale2QSlink3,4,TRUE,-0.12116,-0.00953
QSlink3,QSlinks115_60,2,quantile,M5,random,12,3,6.1,NA,10,QSlinks115_60quantile2QSlink3,4,TRUE,-0.12096,-0.0097
QSlink3,QSlinks115_60,2,expoTrans,icr,random,8.4,3,6.1,NA,11,QSlinks115_60expoTrans2QSlink3,5,TRUE,-0.12093,-0.00527
QSlink3,QSlinks03_95,1,centernscale,ctree,random,13,3,4.4,NA,23,QSlinks03_95centernscale1QSlink3,5,TRUE,-0.12086,-0.00762
QSlink3,QSlinks14_55,2,PCA,SL.polymars,random,2.1666666666666665,nohyperparameters,1,5,66,QSlinks14_55PCA2QSlink3,4,TRUE,-0.12056,-0.00874
QSlink3,QSlinks115_60,1,range01,svmLinear2,random,17.125,cv,5,5,22,QSlinks115_60range011QSlink3,4,TRUE,-0.12054,-0.0095
QSlink3,QSlinks14_55,2,asis,SL.glm,random,0.020833333333333332,nohyperparameters,1,5,65,QSlinks14_55asis2QSlink3,4,TRUE,-0.12051,-0.00411
QSlink3,QSlinks14_55,2,asis,SL.lm,random,0,nohyperparameters,1,5,65,QSlinks14_55asis2QSlink3,4,TRUE,-0.12051,-0.00411
QSlink3,QSlinks14_55,2,asis,SL.speedglm,random,0.18154761904761907,nohyperparameters,1,5,40,QSlinks14_55asis2QSlink3,4,TRUE,-0.12051,-0.00411
QSlink3,QSlinks14_55,2,asis,SL.speedlm,random,0.0625,nohyperparameters,1,5,40,QSlinks14_55asis2QSlink3,4,TRUE,-0.12051,-0.00411
QSlink3,QSlinks14_55,2,YeoJohnson,SL.glm,random,0,nohyperparameters,1,5,65,QSlinks14_55YeoJohnson2QSlink3,4,TRUE,-0.12051,-0.00411
QSlink3,QSlinks14_55,2,YeoJohnson,SL.lm,random,0,nohyperparameters,1,5,65,QSlinks14_55YeoJohnson2QSlink3,4,TRUE,-0.12051,-0.00411
QSlink3,QSlinks14_55,2,YeoJohnson,SL.speedglm,random,0.015625,nohyperparameters,1,5,40,QSlinks14_55YeoJohnson2QSlink3,4,TRUE,-0.12051,-0.00411
QSlink3,QSlinks14_55,2,YeoJohnson,SL.speedlm,random,0,nohyperparameters,1,5,40,QSlinks14_55YeoJohnson2QSlink3,4,TRUE,-0.12051,-0.00411
QSlink3,QSlinks03_95,1,range01,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks03_95range011QSlink3,4,TRUE,-0.12034,-0.00541
QSlink3,QSlinks14_55,2,asis,SL.step.forward,random,3.056547619047619,nohyperparameters,1,5,66,QSlinks14_55asis2QSlink3,4,TRUE,-0.11984,-0.00643
QSlink3,QSlinks14_55,2,YeoJohnson,SL.step.forward,random,2.6875,nohyperparameters,1,5,66,QSlinks14_55YeoJohnson2QSlink3,4,TRUE,-0.11984,-0.00643
QSlink3,QSlinks03_95,2,centernscale,gaussprPoly,random,2,3,4.4,NA,22,QSlinks03_95centernscale2QSlink3,6,TRUE,-0.11948,-0.00909
QSlink3,QSlinks03_95,1,centernscale,foba,random,4,3,4.4,NA,23,QSlinks03_95centernscale1QSlink3,5,TRUE,-0.11926,-0.00759
QSlink3,QSlinks03_95,1,centernscale,bagEarthGCV,random,26.6,3,4.4,NA,24,QSlinks03_95centernscale1QSlink3,5,TRUE,-0.11893,-0.00859
QSlink3,QSlinks115_60,2,range01,svmLinear2,random,17.75,cv,5,5,22,QSlinks115_60range012QSlink3,4,TRUE,-0.11884,-0.00941
QSlink3,QSlinks14_55,2,PCA,SL.ridge,random,0.017857142857142856,nohyperparameters,1,5,62,QSlinks14_55PCA2QSlink3,4,TRUE,-0.11872,-0.00207
QSlink3,QSlinks03_95,1,range01,SL.polymars,random,2.5,nohyperparameters,1,5,66,QSlinks03_95range011QSlink3,4,TRUE,-0.1185,-0.01115
QSlink3,QSlinks115_60,1,range01,superpc,random,2,cv,5,5,22,QSlinks115_60range011QSlink3,4,TRUE,-0.11835,-0.00764
QSlink3,QSlinks03_95,1,centernscale,ctree2,random,2.8,3,4.4,NA,23,QSlinks03_95centernscale1QSlink3,5,TRUE,-0.1183,-0.00738
QSlink3,QSlinks115_60,2,range01,superpc,random,1.75,cv,5,5,22,QSlinks115_60range012QSlink3,4,TRUE,-0.11819,-0.00763
QSlink3,QSlinks14_55,2,range01,xgbDART,random,130.6,3,6.1,NA,10,QSlinks14_55range012QSlink3,5,TRUE,-0.11815,-0.00512
QSlink3,QSlinks115_60Int,2,expoTrans,regr.svm,random,3.583333333333333,cv,5,5,45,QSlinks115_60IntexpoTrans2QSlink3,4,TRUE,-0.11745,-0.00813
QSlink3,QSlinks14_55Int,2,all,SL.rpartPrune,random,1,nohyperparameters,1,5,66,QSlinks14_55Intall2QSlink3,4,TRUE,-0.11736,-0.00375
QSlink3,QSlinks14_55,2,range01,svmPoly,random,50.6,3,6.1,NA,22,QSlinks14_55range012QSlink3,5,TRUE,-0.11684,-0.00547
QSlink3,QSlinks115_60,2,expoTrans,SL.glmnet,random,1.6458333333333335,nohyperparameters,1,5,66,QSlinks115_60expoTrans2QSlink3,4,TRUE,-0.11662,-0.00446
QSlink3,QSlinks115_60,2,ICA,leapForward,random,3,3,6.1,NA,11,QSlinks115_60ICA2QSlink3,5,TRUE,-0.11626,-0.00892
QSlink3,QSlinks14_55,2,PCA,regr.randomForest,random,38.851851851851855,cv,5,5,45,QSlinks14_55PCA2QSlink3,9,TRUE,-0.11572,-0.00444
QSlink3,QSlinks14_55Int,2,expoTrans,SL.glmnet,random,1.51875,nohyperparameters,1,5,66,QSlinks14_55IntexpoTrans2QSlink3,4,TRUE,-0.11568,-0.01676
QSlink3,QSlinks115_60,2,ICA,bridge,random,55.142857142857146,3,6.1,NA,23,QSlinks115_60ICA2QSlink3,7,TRUE,-0.11567,-0.00399
QSlink3,QSlinks03_95,2,all,regr.bst,random,1.5013038548752835,nohyperparameters,1,5,45,QSlinks03_95all2QSlink3,9,TRUE,-0.11488,-0.00763
QSlink3,QSlinks115_60,2,quantile,gaussprRadial,random,3,3,6.1,NA,22,QSlinks115_60quantile2QSlink3,4,TRUE,-0.11326,-0.00452
QSlink3,QSlinks115_60,2,PCA,nnls,random,1.8,3,6.1,NA,22,QSlinks115_60PCA2QSlink3,5,TRUE,-0.11311,-0.00508
QSlink3,QSlinks03_95,2,range01,simpls,random,1,3,4.4,NA,22,QSlinks03_95range012QSlink3,5,TRUE,-0.11306,-0.0091
QSlink3,QSlinks03_95,2,YeoJohnson,regr.gbm,random,14.311507936507937,cv,5,5,45,QSlinks03_95YeoJohnson2QSlink3,9,TRUE,-0.11284,-0.00521
QSlink3,QSlinks14_55,2,quantile,regr.h2o.glm,random,10,cv,5,5,30,QSlinks14_55quantile2QSlink3,4,TRUE,-0.11279,-0.00428
QSlink3,QSlinks14_55,2,asis,bagEarth,random,102,3,6.1,NA,11,QSlinks14_55asis2QSlink3,5,TRUE,-0.11216,-0.00775
QSlink3,QSlinks14_55Int,2,expoTrans,SL.polymars,random,1.175,nohyperparameters,1,5,66,QSlinks14_55IntexpoTrans2QSlink3,4,TRUE,-0.11192,-0.01427
QSlink3,QSlinks115_60,2,asis,rvmRadial,random,20.5,cv,5,5,21,QSlinks115_60asis2QSlink3,2,TRUE,-0.1115,-0.00104
QSlink3,QSlinks03_95,2,centernscale,regr.glmnet,random,3.164021164021164,cv,5,5,45,QSlinks03_95centernscale2QSlink3,9,TRUE,-0.11136,-0.00387
QSlink3,QSlinks14_55,2,expoTrans,SL.glmnet,random,8.37797619047619,nohyperparameters,1,5,66,QSlinks14_55expoTrans2QSlink3,4,TRUE,-0.10971,-0.00414
QSlink3,QSlinks115_60,1,range01,rlm,random,2.25,cv,5,5,21,QSlinks115_60range011QSlink3,4,TRUE,-0.10966,-0.00831
QSlink3,QSlinks115_60,2,ICA,gaussprPoly,random,4,3,6.1,NA,22,QSlinks115_60ICA2QSlink3,7,TRUE,-0.10937,-0.00497
QSlink3,QSlinks115_60,2,centernscale,rlm,random,2,cv,5,5,21,QSlinks115_60centernscale2QSlink3,4,TRUE,-0.10907,-0.00661
QSlink3,QSlinks03_95,2,centernscale,regr.bst,random,1.0767195767195767,nohyperparameters,1,5,45,QSlinks03_95centernscale2QSlink3,9,TRUE,-0.10873,-0.00431
QSlink3,QSlinks115_60,2,YeoJohnson,superpc,random,1.5,3,6.1,NA,22,QSlinks115_60YeoJohnson2QSlink3,4,TRUE,-0.10848,-0.00895
QSlink3,QSlinks14_55,1,range01,SL.glm,random,0.125,nohyperparameters,1,5,65,QSlinks14_55range011QSlink3,4,TRUE,-0.10819,-9.7e-4
QSlink3,QSlinks14_55,1,range01,SL.lm,random,0,nohyperparameters,1,5,65,QSlinks14_55range011QSlink3,4,TRUE,-0.10819,-9.7e-4
QSlink3,QSlinks14_55,1,range01,SL.speedglm,random,0,nohyperparameters,1,5,40,QSlinks14_55range011QSlink3,4,TRUE,-0.10819,-9.7e-4
QSlink3,QSlinks14_55,1,range01,SL.speedlm,random,0.017857142857142856,nohyperparameters,1,5,40,QSlinks14_55range011QSlink3,4,TRUE,-0.10819,-9.7e-4
QSlink3,QSlinks14_55,2,range01,SL.glm,random,0,nohyperparameters,1,5,65,QSlinks14_55range012QSlink3,4,TRUE,-0.10819,-9.7e-4
QSlink3,QSlinks14_55,2,range01,SL.lm,random,0,nohyperparameters,1,5,65,QSlinks14_55range012QSlink3,4,TRUE,-0.10819,-9.7e-4
QSlink3,QSlinks14_55,2,range01,SL.speedglm,random,0,nohyperparameters,1,5,40,QSlinks14_55range012QSlink3,4,TRUE,-0.10819,-9.7e-4
QSlink3,QSlinks14_55,2,range01,SL.speedlm,random,0,nohyperparameters,1,5,40,QSlinks14_55range012QSlink3,4,TRUE,-0.10819,-9.7e-4
QSlink3,QSlinks14_55,2,asis,SL.bayesglm,random,0.18452380952380953,nohyperparameters,1,5,61,QSlinks14_55asis2QSlink3,4,TRUE,-0.10768,-8.6e-4
QSlink3,QSlinks14_55,2,YeoJohnson,SL.bayesglm,random,0.24479166666666666,nohyperparameters,1,5,61,QSlinks14_55YeoJohnson2QSlink3,4,TRUE,-0.10768,-8.6e-4
QSlink3,QSlinks03_95,1,centernscale,krlsRadial,random,236.4,3,4.4,NA,23,QSlinks03_95centernscale1QSlink3,5,TRUE,-0.10765,-0.00739
QSlink3,QSlinks115_60,2,all,SL.ridge,random,1.1071428571428572,nohyperparameters,1,5,62,QSlinks115_60all2QSlink3,4,TRUE,-0.10743,-0.00488
QSlink3,QSlinks03_95,1,centernscale,knn,random,1.2,3,4.4,NA,23,QSlinks03_95centernscale1QSlink3,5,TRUE,-0.10737,-0.00217
QSlink3,QSlinks14_55,1,centernscale,M5,random,33,3,6.1,NA,10,QSlinks14_55centernscale1QSlink3,5,TRUE,-0.10591,-0.00835
QSlink3,QSlinks115_60,2,expoTrans,SL.stepAIC,random,2.300595238095238,nohyperparameters,1,5,66,QSlinks115_60expoTrans2QSlink3,4,TRUE,-0.10517,-0.00377
QSlink3,QSlinks14_55,2,ICA,SL.bayesglm,random,0.34226190476190477,nohyperparameters,1,5,61,QSlinks14_55ICA2QSlink3,4,TRUE,-0.10501,-6.6e-4
QSlink3,QSlinks115_60Int,2,expoTrans,SL.glm,random,0,nohyperparameters,1,5,65,QSlinks115_60IntexpoTrans2QSlink3,4,TRUE,-0.10495,-0.00781
QSlink3,QSlinks115_60Int,2,expoTrans,SL.lm,random,0,nohyperparameters,1,5,65,QSlinks115_60IntexpoTrans2QSlink3,4,TRUE,-0.10495,-0.00781
QSlink3,QSlinks14_55,2,centernscale,SL.bayesglm,random,0.041666666666666664,nohyperparameters,1,5,61,QSlinks14_55centernscale2QSlink3,4,TRUE,-0.10494,-5.6e-4
QSlink3,QSlinks03_95,1,range01,foba,random,5.6,cv,5,5,23,QSlinks03_95range011QSlink3,5,TRUE,-0.10489,-0.00643
QSlink3,QSlinks14_55,2,centernscale,SL.glm,random,0.0625,nohyperparameters,1,5,65,QSlinks14_55centernscale2QSlink3,4,TRUE,-0.10486,-5.5e-4
QSlink3,QSlinks14_55,2,centernscale,SL.lm,random,0,nohyperparameters,1,5,65,QSlinks14_55centernscale2QSlink3,4,TRUE,-0.10486,-5.5e-4
QSlink3,QSlinks14_55,2,centernscale,SL.speedglm,random,0,nohyperparameters,1,5,40,QSlinks14_55centernscale2QSlink3,4,TRUE,-0.10486,-5.5e-4
QSlink3,QSlinks14_55,2,centernscale,SL.speedlm,random,0,nohyperparameters,1,5,40,QSlinks14_55centernscale2QSlink3,4,TRUE,-0.10486,-5.5e-4
QSlink3,QSlinks115_60,2,all,relaxo,random,8,cv,5,5,22,QSlinks115_60all2QSlink3,4,TRUE,-0.10473,-0.00659
QSlink3,QSlinks14_55,1,centernscale,SL.bayesglm,random,3.3333333333333335,nohyperparameters,1,5,61,QSlinks14_55centernscale1QSlink3,4,TRUE,-0.10467,-5.4e-4
QSlink3,QSlinks14_55,1,centernscale,SL.glm,random,0,nohyperparameters,1,5,65,QSlinks14_55centernscale1QSlink3,4,TRUE,-0.10467,-5.4e-4
QSlink3,QSlinks14_55,1,centernscale,SL.lm,random,0.015625,nohyperparameters,1,5,65,QSlinks14_55centernscale1QSlink3,4,TRUE,-0.10467,-5.4e-4
QSlink3,QSlinks14_55,1,centernscale,SL.speedglm,random,0.09895833333333333,nohyperparameters,1,5,40,QSlinks14_55centernscale1QSlink3,4,TRUE,-0.10467,-5.4e-4
QSlink3,QSlinks14_55,1,centernscale,SL.speedlm,random,0,nohyperparameters,1,5,40,QSlinks14_55centernscale1QSlink3,4,TRUE,-0.10467,-5.4e-4
QSlink3,QSlinks14_55,2,YeoJohnson,regr.glmboost,random,10.872222222222222,cv,5,5,45,QSlinks14_55YeoJohnson2QSlink3,9,TRUE,-0.10458,-0.00495
QSlink3,QSlinks115_60,1,centernscale,rvmRadial,random,8.75,cv,5,5,21,QSlinks115_60centernscale1QSlink3,4,TRUE,-0.10454,-0.00668
QSlink3,QSlinks03_95,1,centernscale,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks03_95centernscale1QSlink3,4,TRUE,-0.10425,-0.00629
QSlink3,QSlinks14_55Int,2,ICA,SL.rpart,random,0.03125,nohyperparameters,1,5,66,QSlinks14_55IntICA2QSlink3,4,TRUE,-0.1042,-0.00712
QSlink3,QSlinks14_55,2,expoTrans,SL.step.forward,random,2.7767857142857144,nohyperparameters,1,5,66,QSlinks14_55expoTrans2QSlink3,4,TRUE,-0.10386,-0.00404
QSlink3,QSlinks115_60,2,centernscale,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks115_60centernscale2QSlink3,4,TRUE,-0.10372,-0.00639
QSlink3,QSlinks14_55,2,PCA,SL.bayesglm,random,1.0208333333333335,nohyperparameters,1,5,61,QSlinks14_55PCA2QSlink3,4,TRUE,-0.10364,-4.6e-4
QSlink3,QSlinks14_55,1,centernscale,rvmRadial,random,15.4,3,6.1,NA,21,QSlinks14_55centernscale1QSlink3,5,TRUE,-0.10354,-0.00381
QSlink3,QSlinks14_55,2,asis,SL.gam,random,0.40476190476190477,nohyperparameters,1,5,63,QSlinks14_55asis2QSlink3,4,TRUE,-0.10325,-0.00245
QSlink3,QSlinks14_55,2,YeoJohnson,SL.gam,random,0.265625,nohyperparameters,1,5,63,QSlinks14_55YeoJohnson2QSlink3,4,TRUE,-0.10325,-0.00245
QSlink3,QSlinks115_60,2,quantile,glm.nb,random,3.75,3,6.1,NA,20,QSlinks115_60quantile2QSlink3,4,TRUE,-0.10295,-0.00577
QSlink3,QSlinks14_55,2,asis,SL.earth,random,1.0208333333333335,nohyperparameters,1,5,65,QSlinks14_55asis2QSlink3,4,TRUE,-0.10196,-0.00731
QSlink3,QSlinks14_55,2,YeoJohnson,SL.earth,random,1.0625,nohyperparameters,1,5,65,QSlinks14_55YeoJohnson2QSlink3,4,TRUE,-0.10196,-0.00731
QSlink3,QSlinks14_55,1,range01,SL.bayesglm,random,0.09226190476190475,nohyperparameters,1,5,61,QSlinks14_55range011QSlink3,4,TRUE,-0.10195,-2.3e-4
QSlink3,QSlinks14_55,2,range01,SL.bayesglm,random,0.08333333333333333,nohyperparameters,1,5,61,QSlinks14_55range012QSlink3,4,TRUE,-0.10195,-2.3e-4
QSlink3,QSlinks115_60Int,2,expoTrans,SL.stepAIC,random,1.5125,nohyperparameters,1,5,66,QSlinks115_60IntexpoTrans2QSlink3,4,TRUE,-0.10182,-0.00793
QSlink3,QSlinks115_60Int,2,ICA,SL.nnet,random,0,nohyperparameters,1,5,65,QSlinks115_60IntICA2QSlink3,2,TRUE,-0.10172,7.4e-4
QSlink3,QSlinks14_55,2,centernscale,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks14_55centernscale2QSlink3,4,TRUE,-0.10172,-0.00445
QSlink3,QSlinks03_95,1,centernscale,regr.bst,random,1.181305114638448,nohyperparameters,1,5,45,QSlinks03_95centernscale1QSlink3,9,TRUE,-0.10172,-0.00409
QSlink3,QSlinks14_55,2,centernscale,superpc,random,3.2,3,6.1,NA,22,QSlinks14_55centernscale2QSlink3,5,TRUE,-0.10132,-0.00395
QSlink3,QSlinks03_95,2,quantile,SL.step.forward,random,29.0625,nohyperparameters,1,5,66,QSlinks03_95quantile2QSlink3,4,TRUE,-0.10109,-0.0039
QSlink3,QSlinks14_55Int,2,quantile,SL.kernelKnn,random,0,nohyperparameters,1,5,66,QSlinks14_55Intquantile2QSlink3,4,TRUE,-0.10106,-0.00607
QSlink3,QSlinks14_55,2,quantile,SL.ksvm,random,0.41369047619047616,nohyperparameters,1,5,66,QSlinks14_55quantile2QSlink3,4,TRUE,-0.10078,-0.00484
QSlink3,QSlinks03_95,1,range01,svmPoly,random,22.8,cv,5,5,22,QSlinks03_95range011QSlink3,5,TRUE,-0.10074,-0.00628
QSlink3,QSlinks03_95,2,asis,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks03_95asis2QSlink3,4,TRUE,-0.10061,-0.00481
QSlink3,QSlinks03_95,2,YeoJohnson,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks03_95YeoJohnson2QSlink3,4,TRUE,-0.10061,-0.00481
QSlink3,QSlinks14_55,2,asis,gbm,random,32.4,3,6.1,NA,23,QSlinks14_55asis2QSlink3,5,TRUE,-0.10051,-0.00645
QSlink3,QSlinks115_60,2,YeoJohnson,svmLinear,random,12.75,3,6.1,NA,22,QSlinks115_60YeoJohnson2QSlink3,4,TRUE,-0.09994,-0.00746
QSlink3,QSlinks115_60,2,YeoJohnson,svmLinear2,random,37.875,3,6.1,NA,22,QSlinks115_60YeoJohnson2QSlink3,4,TRUE,-0.09971,-0.00817
QSlink3,QSlinks14_55,2,expoTrans,SL.nnls,random,0,nohyperparameters,1,5,66,QSlinks14_55expoTrans2QSlink3,4,TRUE,-0.0996,-0.00503
