0.335,asis,0.212,0.659,0.889,0.593,Wed Aug 02 16:37:25 2017,avNNe,8,1,basic latent features,ignore,none,asis,1.127849791,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744823,FALSE,,,,,,,,,,0.953,0.91,0.012,0.109,0.042,Thu Aug 17 23:20:08 2017,avNNet,1,1,basic latent features,ignore,none,range01,1.2130597097,random,249,26,cv,5,6,1,5,3,0.0001543716,FALSE
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:32:22 2017,logicBag,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:32:26 2017,logreg,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:32:27 2017,M5,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:32:28 2017,M5Rules,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.421,asis,0.373,0.902,0.668,0.492,Fri Aug 18 23:32:35 2017,msaenet,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4264,7,cv,5,6,1,5,0.923206533,3,1.2814092357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.187,asis,0.141,1.034,0.916,0.69,Fri Aug 18 23:32:42 2017,nnet,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4265,6,cv,5,6,1,5,20,0.0150521967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:32:45 2017,nnls,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:32:46 2017,ordinalNet,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.615,asis,0.41,0.882,0.629,0.327,Fri Aug 18 23:32:57 2017,parRF,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4268,11,cv,5,6,1,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.179,asis,0.128,1.054,0.93,0.698,Fri Aug 18 23:33:03 2017,pcaNNet,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4269,6,cv,5,6,1,5,9,0.0046786103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.329,asis,0.29,0.942,0.757,0.569,Fri Aug 18 23:33:06 2017,pcr,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4270,2,cv,5,6,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PackageFail,Fri Aug 18 23:33:24 2017,pls,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.456,asis,0.388,0.884,0.653,0.462,Fri Aug 18 23:35:29 2017,plsRglm,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4272,11,cv,5,6,1,5,5,0.0487280062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.241,asis,0.202,1,0.85,0.644,Fri Aug 18 23:35:32 2017,ppr,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4273,3,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PackageFail,Fri Aug 18 23:35:45 2017,pythonKnnReg,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.307,asis,-0.88,1.246,2.004,1.11,Fri Aug 18 23:36:01 2017,qrf,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4275,16,cv,5,6,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.779,asis,0.389,0.849,0.651,0.188,Fri Aug 18 23:48:55 2017,qrnn,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4276,773,cv,5,6,1,5,1,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:48:56 2017,randomGLM,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.634,asis,0.419,0.922,0.619,0.31,Fri Aug 18 23:49:01 2017,ranger,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4278,5,cv,5,6,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.699,asis,0.462,0.876,0.573,0.256,Fri Aug 18 23:50:15 2017,Rborist,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4279,74,cv,5,6,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.439,asis,0.324,0.875,0.72,0.476,Fri Aug 18 23:50:19 2017,relaxo,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4280,3,cv,5,6,1,5,10.4570061936,0.6576185175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.655,asis,0.417,0.781,0.621,0.293,Fri Aug 18 23:50:27 2017,rf,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4281,8,cv,5,6,1,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.313,asis,0.283,0.891,0.764,0.584,Fri Aug 18 23:50:31 2017,ridge,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4282,3,cv,5,6,1,5,0.0154044955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.779,asis,0.389,0.792,0.651,0.188,Fri Aug 18 23:50:34 2017,rlm,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4283,3,cv,5,6,1,5,FALSE,psi.hampel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.333,asis,0.242,1.105,0.808,0.566,Fri Aug 18 23:50:37 2017,rpart,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4284,3,cv,5,6,1,5,0.0856280569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.292,asis,0.244,-1,0.806,0.601,Fri Aug 18 23:50:39 2017,rpart1SE,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4285,2,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.333,asis,0.242,1.085,0.808,0.566,Fri Aug 18 23:50:42 2017,rpart2,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4286,3,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:50:43 2017,rqlasso,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:50:44 2017,rqnc,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.627,asis,0.424,0.922,0.614,0.317,Fri Aug 18 23:50:59 2017,RRF,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4289,15,cv,5,6,1,5,7,0.397969435,0.5679034402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.636,asis,0.39,0.974,0.651,0.309,Fri Aug 18 23:51:06 2017,RRFglobal,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4290,7,cv,5,6,1,5,8,0.3281138972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:51:11 2017,rvmLinear,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:51:21 2017,rvmPoly,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:51:32 2017,rvmRadial,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:53:17 2017,SBC,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.316,asis,0.288,0.868,0.759,0.581,Fri Aug 18 23:53:21 2017,simpls,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4295,2,cv,5,6,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.374,asis,0.304,0.89,0.742,0.532,Fri Aug 18 23:54:16 2017,spikeslab,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4296,54,cv,5,6,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.313,asis,0.284,0.905,0.763,0.583,Fri Aug 18 23:54:21 2017,spls,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4297,5,cv,5,6,1,5,8,0.5357156575,0.0880275662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.248,asis,0.14,0.877,0.917,0.639,Fri Aug 18 23:54:25 2017,superpc,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4298,3,cv,5,6,1,5,0.4983202571,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:54:26 2017,svmBoundrangeString,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 23:54:27 2017,svmExpoString,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,0.813,NA,NA,Fri Aug 18 23:54:49 2017,svmLinear,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4301,21,cv,5,6,1,5,0.3098236036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.696,asis,0.428,0.804,0.609,0.258,Fri Aug 18 23:55:28 2017,svmLinear2,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4302,38,cv,5,6,1,5,0.4116378226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.676,asis,0.433,0.83,0.605,0.275,Fri Aug 18 23:55:39 2017,svmLinear3,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4303,11,cv,5,6,1,5,28.3259521422,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,1.038,NA,NA,Sat Aug 19 00:02:33 2017,svmPoly,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4304,414,cv,5,6,1,5,3,0.0116000098,172.7041727865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,0.832,NA,NA,Sat Aug 19 00:02:39 2017,svmRadial,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4305,3,cv,5,6,1,5,0.0839238426,34.9707435105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,0.727,NA,NA,Sat Aug 19 00:02:43 2017,svmRadialCost,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4306,3,cv,5,6,1,5,0.9589306684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,0.835,NA,NA,Sat Aug 19 00:02:47 2017,svmRadialSigma,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4307,3,cv,5,6,1,5,0.0398076066,22.926561376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Sat Aug 19 00:02:48 2017,svmSpectrumString,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.579,asis,0.423,-1,0.615,0.358,Sat Aug 19 00:02:54 2017,treebag,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4309,7,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.335,asis,0.295,0.889,0.751,0.564,Sat Aug 19 00:02:57 2017,widekernelpls,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4310,3,cv,5,6,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.045,asis,-0.069,1.264,1.139,0.887,Sat Aug 19 00:03:54 2017,WM,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4311,56,cv,5,6,1,5,5,TRIANGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.627,asis,0.06,0.895,1.002,0.317,Sat Aug 19 00:04:04 2017,xgbLinear,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4312,9,cv,5,6,1,5,24,0.8798385567,0.0335420662,0.7276811411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.374,asis,0.282,1.016,0.765,0.532,Sat Aug 19 00:05:12 2017,xgbTree,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,1.0660103963,random,4313,67,cv,5,6,1,5,589,4,0.0467616144,3.7391906977,0.6984878335,19,0.5447200835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Sat Aug 19 00:05:17 2017,xyf,1,1,ifs C2 & C3t2 on C4g1.5,ignore,none,asis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12,range01,0.027,0.182,0.697,0.518,Sat Aug 19 00:08:11 2017,avNNet,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4315,17,cv,5,6,1,5,6,0.0001637456,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:08:15 2017,bag,1,1,ifs C1&C2 on random,ignore,none,range01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.317,range01,0.24,0.158,0.545,0.402,Sat Aug 19 00:09:15 2017,bagEarth,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4317,60,cv,5,6,1,5,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.256,range01,0.176,-1,0.59,0.438,Sat Aug 19 00:09:31 2017,bagEarthGCV,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4318,16,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:09:36 2017,bam,1,1,ifs C1&C2 on random,ignore,none,range01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:09:38 2017,bartMachine,1,1,ifs C1&C2 on random,ignore,none,range01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.211,range01,0.124,-1,0.628,0.464,Sat Aug 19 00:09:41 2017,bayesglm,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4321,3,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.538,range01,0.429,0.163,0.409,0.272,Sat Aug 19 00:09:48 2017,blasso,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4322,7,cv,5,6,1,5,0.2560074548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.541,range01,0.431,-1,0.408,0.27,Sat Aug 19 00:09:56 2017,blassoAveraged,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4323,7,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.523,range01,0.419,-1,0.416,0.281,Sat Aug 19 00:10:02 2017,bridge,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4324,6,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.182,range01,0.158,0.18,0.603,0.481,Sat Aug 19 00:10:55 2017,BstLm,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4325,53,cv,5,6,1,5,213,0.1721556122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.485,range01,0.385,0.167,0.44,0.303,Sat Aug 19 00:11:04 2017,cforest,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4326,8,cv,5,6,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4,range01,0.254,0.173,0.535,0.353,Sat Aug 19 00:11:09 2017,ctree,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4327,4,cv,5,6,1,5,0.928066921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.395,range01,0.234,0.166,0.548,0.356,Sat Aug 19 00:11:13 2017,ctree2,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4328,4,cv,5,6,1,5,8,0.552211178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.412,range01,0.228,0.18,NA,NA,Sat Aug 19 00:11:30 2017,cubist,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4329,17,cv,5,6,1,5,95,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.13,range01,-1.192,0.318,NA,NA,Sat Aug 19 00:11:49 2017,DENFIS,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4330,19,cv,5,6,1,5,0.7301184959,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.892,range01,-0.805,0.259,1.293,1.113,Sat Aug 19 00:11:54 2017,dnn,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4331,4,cv,5,6,1,5,3,2,18,0.0434989932,0.0617605051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.305,range01,0.241,0.179,0.544,0.409,Sat Aug 19 00:11:58 2017,earth,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4332,4,cv,5,6,1,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.231,range01,0.186,0.185,0.583,0.452,Sat Aug 19 00:12:01 2017,elm,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4333,2,cv,5,6,1,5,6,sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.511,range01,0.41,0.151,0.423,0.288,Sat Aug 19 00:12:04 2017,enet,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4334,3,cv,5,6,1,5,0.5605383336,2.46049158225953e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.217,range01,0.133,0.173,0.621,0.461,Sat Aug 19 00:13:17 2017,evtree,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4335,73,cv,5,6,1,5,2.3479096591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:13:18 2017,extraTrees,1,1,ifs C1&C2 on random,ignore,none,range01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:13:24 2017,foba,1,1,ifs C1&C2 on random,ignore,none,range01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:13:29 2017,gam,1,1,ifs C1&C2 on random,ignore,none,range01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,range01,0.444,0.166,0.398,0.294,Sat Aug 19 00:14:43 2017,gamboost,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4339,74,cv,5,6,1,5,124,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.085,range01,0.072,0.162,0.665,0.538,Sat Aug 19 00:14:53 2017,gamSpline,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4340,9,cv,5,6,1,5,2.4291388574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:14:58 2017,gaussprLinear,1,1,ifs C1&C2 on random,ignore,none,range01,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:15:04 2017,gaussprPoly,1,1,ifs C1&C2 on random,ignore,none,range01,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:15:11 2017,gaussprRadial,1,1,ifs C1&C2 on random,ignore,none,range01,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.138,range01,0.065,0.188,0.67,0.507,Sat Aug 19 00:15:27 2017,gbm,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4344,16,cv,5,6,1,5,4686,5,0.098073703,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:16:02 2017,gbm_h2o,1,1,ifs C1&C2 on random,ignore,none,range01,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.184,range01,0.102,-1,0.643,0.48,Sat Aug 19 00:16:05 2017,gcvEarth,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4346,2,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.195,range01,0.108,-1,0.639,0.474,Sat Aug 19 00:16:07 2017,glm,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4347,2,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.243,range01,0.102,0.155,0.643,0.446,Sat Aug 19 00:16:11 2017,glm.nb,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4348,3,cv,5,6,1,5,identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.225,range01,0.137,0.153,0.618,0.456,Sat Aug 19 00:16:21 2017,glmboost,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4349,10,cv,5,6,1,5,377,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.332,range01,0.239,0.158,0.545,0.393,Sat Aug 19 00:16:25 2017,glmnet,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4350,3,cv,5,6,1,5,0.6277397599,0.0071997201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Sat Aug 19 00:16:59 2017,glmnet_h2o,1,1,ifs C1&C2 on random,ignore,none,range01,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.174,range01,0.091,-1,0.651,0.486,Sat Aug 19 00:17:04 2017,glmStepAIC,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4352,4,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.195,range01,0.108,0.168,0.639,0.474,Sat Aug 19 00:17:13 2017,icr,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4353,9,cv,5,6,1,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.279,range01,0.176,0.166,0.59,0.424,Sat Aug 19 00:17:15 2017,kernelpls,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4354,2,cv,5,6,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.314,range01,0.241,0.186,0.544,0.403,Sat Aug 19 00:17:20 2017,kknn,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4355,4,cv,5,6,1,5,8,0.5520019548,triangular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.23,range01,0.203,0.19,0.571,0.453,Sat Aug 19 00:17:23 2017,knn,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4356,2,cv,5,6,1,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.183,range01,-0.25,0.216,0.895,0.696,Sat Aug 19 00:17:26 2017,krlsPoly,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4357,3,cv,5,6,1,5,0.2995639289,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.405,range01,0.344,0.164,0.47,0.35,Sat Aug 19 00:17:31 2017,krlsRadial,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4358,5,cv,5,6,1,5,0.424010329,38.5472546551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.541,range01,0.458,0.158,0.388,0.27,Sat Aug 19 00:17:34 2017,lars,1,1,ifs C1&C2 on random,ignore,none,range01,0.7161842938,random,4359,2,cv,5,6,1,5,0.4456798723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
