,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enet, Wed Mar 14 10:09:26 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
evtree, Wed Mar 14 11:14:23 2018, 0.853, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
extraTrees, Wed Mar 14 11:57:53 2018, 0.972, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
foba, Wed Mar 14 11:58:11 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
gamboost, Wed Mar 14 13:29:22 2018, 0.982, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
gamSpline, Wed Mar 14 13:42:26 2018, 0.995, bas interactive latent features, c(5.2, 0.6, 0.6, 7.5, 7, 1.6, 2.5, 2.5, 2, 2.1, 6.1, 5.9, 4.8, 0.2, 0.5, 0.9, 16.4, 6.3, 5.6, 0.7, 0.1, 0.5, 5.7, 1, 3.5, 3.2, 0.2, 0.2, 0.5, 0.4, 17, 100, 3.1, 14.6, 14.3, 2.5, 0.4, 14.4, 3.1, 2.8, 3, 0.4, 2.6, 0, 0.3)
gbm, Wed Mar 14 14:19:10 2018, 0.977, bas interactive latent features, c(3.1, 98.3, 5.5, 0.1, 0, 0, 0.1, 0.1, 1.9, 0.2, 12.3, 0.3, 0, 0, 0, 0, 0, 0, 2.6, 46.4, 3.2, 0, 0, 0, 0, 0, 0.6, 2.9, 29.9, 5.9, 0, 0, 0, 0, 0, 1.4, 6.8, 100, 9.1, 0.1, 0, 0.1, 0.1, 0.2, 4.3)
gcvEarth, Wed Mar 14 14:23:22 2018, 0.969, bas interactive latent features, c(100, 20.4, 8.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glm, Wed Mar 14 14:23:35 2018, 0.994, bas interactive latent features, c(12.5, 9.7, 1.7, 13.8, 3.3, 15.3, 5.2, 4.5, 4, 0.5, 1, 49.4, 100, 34.9, 35.8, 66.3, 35.5, 6.7, 31.3, 33.1, 22, 9.2, 5, 0, 6.3, 1.3, 16.5, 13.7, 1.5, 21.2, 11.5, 2.7, 19.6, 20, 3.3, 55.6)
glm.nb, Wed Mar 14 14:23:52 2018, 0.994, bas interactive latent features, c(25, 16.2, 0, 23.7, 3.3, 16.9, 16.9, 6.7, 10.1, 6.5, 1.5, 75, 100, 24.8, 28.3, 90.2, 61.3, 17.9, 58.8, 55.3, 27.7, 24.6, 1.6, 11.5, 5.1, 17.6, 36.6, 2.4, 4, 25.4, 3.3, 3.3, 24.4, 31.4, 20.4, 57.7)
glmboost, Wed Mar 14 14:24:32 2018, 0.973, bas interactive latent features, c(15, 2.5, 0.2, 2, 100, 12.2, 2.8, 13, 35.9, 2.9, 68.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glmnet, Wed Mar 14 14:24:50 2018, 0.971, bas interactive latent features, c(19.6, 0, 0, 2.5, 0, 0, 0, 0, 0, 22.3, 7.2, 0, 0.2, 0, 0, 0, 0, 0, 0, 13, 100, 32.3, 0, 0, 0, 0, 0, 13.8, 56, 0, 0, 0, 0, 0, 0, 0, 1.6, 14.2, 0, 0, 0, 0, 0, 0, 0)
glmStepAIC, Wed Mar 14 14:30:09 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
icr, Wed Mar 14 14:32:15 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
kernelpls, Wed Mar 14 14:32:30 2018, 0.994, bas interactive latent features, c(82.1, 87.6, 4.9, 19.2, 100, 97.4, 36.4, 3.6, 73.1, 82.1, 87.6, 4.9, 19.2, 100, 97.4, 36.4, 3.6, 73.1, 86.1, 87.4, 13.6, 5.4, 47.7, 48.8, 18.4, 38.4, 80.4, 10.6, 8.5, 5, 2.5, 0, 0, 0.5, 2.2, 8.4, 71.8, 68.6, 66.1, 37.6, 35, 35.3, 29.8, 43, 65.7)
kknn, Wed Mar 14 14:41:46 2018, 0.95, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
knn, Wed Mar 14 14:42:11 2018, 0.916, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
krlsPoly, Wed Mar 14 14:47:18 2018, 0, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
lars, Wed Mar 14 16:13:58 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
lars2, Wed Mar 14 16:14:14 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
lasso, Wed Mar 14 16:14:30 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
leapBackward, Wed Mar 14 16:14:47 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
leapForward, Wed Mar 14 16:15:02 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
leapSeq, Wed Mar 14 16:15:19 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
lm, Wed Mar 14 16:15:32 2018, 0.994, bas interactive latent features, c(12.5, 9.7, 1.7, 13.8, 3.3, 15.3, 5.2, 4.5, 4, 0.5, 1, 49.4, 100, 34.9, 35.8, 66.3, 35.5, 6.7, 31.3, 33.1, 22, 9.2, 5, 0, 6.3, 1.3, 16.5, 13.7, 1.5, 21.2, 11.5, 2.7, 19.6, 20, 3.3, 55.6)
lmStepAIC, Wed Mar 14 16:16:26 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
M5, Wed Mar 14 16:18:19 2018, 0.993, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
M5Rules, Wed Mar 14 16:19:25 2018, 0.993, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 29.2
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 19.6
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 100
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 12.1
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
msaenet, Wed Mar 14 16:20:40 2018, 0.969, bas interactive latent features, 0
nnet, Wed Mar 14 16:23:46 2018, 0, bas interactive latent features, c(61, 57.4, 22.6, 29.4, 44.1, 44.8, 24.3, 23.7, 50.2, 60.8, 57.6, 22.2, 29.3, 43.9, 45, 24.3, 23.8, 50.3, 62.9, 57.3, 30.5, 19.7, 39, 42.2, 17.1, 49.9, 53.9, 9.5, 7, 13.2, 8.9, 0, 0.3, 1.7, 11.8, 7.1, 97.9, 93.2, 100, 81, 52.1, 55.2, 41.3, 83.3, 93.8)
null, Wed Mar 14 16:24:17 2018, 0, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
parRF, Wed Mar 14 16:31:07 2018, 0.96, bas interactive latent features, Failed
pcaNNet, Wed Mar 14 16:31:52 2018, 0, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
pcr, Wed Mar 14 16:32:08 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
plsRglm, Wed Mar 14 16:42:17 2018, 0.994, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
ppr, Wed Mar 14 16:45:27 2018, 0.995, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
qrf, Wed Mar 14 16:53:14 2018, 0.87, bas interactive latent features, c(92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3, 92.2, 100, 76, 30.2, 42.4, 42.9, 0.3, 59.3, 94.3, 92.2, 100, 76, 29.7, 42.4, 42.9, 0, 59.4, 94.3, 92.2, 100, 76, 29.8, 42.4, 42.9, 0, 59.3, 94.3)
ranger, Wed Mar 14 19:14:59 2018, 0.97, bas interactive latent features, Failed
Rborist, Wed Mar 14 19:23:10 2018, 0.958, bas interactive latent features, c(0.1, 3, 3, 0.2, 2.3, 0.5, 0.1, 0.4, 21.4, 100, 0.9, 0.3, 0.5, 0, 0, 0, 0, 0.1, 0.1, 18, 1.1, 0.1, 0, 0.1, 0, 0, 0.1, 2.8, 0, 0.4, 0.3, 0, 0, 0.1, 0.1, 0.1, 0.4, 1.2, 0.4, 0, 0, 0, 0, 0, 0.1)
relaxo, Wed Mar 14 19:23:42 2018, 0.936, bas interactive latent features, c(92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.8, 41, 41.6, 0.5, 57.5, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9)
rf, Wed Mar 14 19:31:51 2018, 0.959, bas interactive latent features, Failed
ridge, Wed Mar 14 19:32:16 2018, 0.995, bas interactive latent features, c(92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.8, 41, 41.6, 0.5, 57.5, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9)
rpart, Wed Mar 14 19:32:58 2018, 0.896, bas interactive latent features, c(72.7, 72.7, 69.5, 76.3, 73, 21, 21, 15.4, 15.6, 15.4, 56.5, 56.5, 56.4, 57.1, 53.6, 100, 96.9, 95.1, 97.8, 97.8, 5.6, 3.2, 3.2, 3.2, 3.2, 8.8, 5.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rpart1SE, Wed Mar 14 19:33:12 2018, 0.782, bas interactive latent features, c(99.9, 99.9, 99.9, 99.9, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rpart2, Wed Mar 14 19:33:27 2018, 0.782, bas interactive latent features, c(99.9, 99.9, 99.9, 99.9, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rqlasso, Wed Mar 14 19:33:50 2018, 0.995, bas interactive latent features, c(92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.8, 41, 41.6, 0.5, 57.5, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9)
rqnc, Wed Mar 14 19:34:23 2018, 0.979, bas interactive latent features, c(92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.8, 41, 41.6, 0.5, 57.5, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9, 92, 100, 76.8, 28.2, 41, 41.6, 0, 57.6, 93.9)
RRF, Wed Mar 14 19:51:47 2018, 0.959, bas interactive latent features, Failed
RRFglobal, Wed Mar 14 20:01:38 2018, 0.959, bas interactive latent features, Failed
avNNet, Wed Mar 14 22:32:03 2018, 0, bas interactive latent features, c(93.5, 100, 78.5, 37.4, 49.4, 49.8, 13.4, 63.5, 95, 25.8, 8.6, 63.5, 79.3, 24.4, 0, 93.5, 100, 78.5, 37.4, 49.4, 49.8, 13.4, 63.5, 95, 93.5, 100, 78.5, 37.8, 49.4, 49.8, 13.6, 63.5, 95, 93.5, 100, 78.5, 37.3, 49.4, 49.8, 13.4, 63.6, 95, 93.5, 100, 78.5, 37.3, 49.4, 49.8, 13.4, 63.6, 95, 92.7, 99.6, 78.1, 37.1, 49.3, 49.7, 13.4, 62.8, 94.4)
bagEarth, Wed Mar 14 22:38:03 2018, 0.972, bas interactive latent features, c(100, 19.2, 7.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
bagEarthGCV, Wed Mar 14 22:39:29 2018, 0.973, bas interactive latent features, c(100, 20, 7.9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
bartMachine, Wed Mar 14 22:56:55 2018, 0.962, bas interactive latent features, c(18, 63.9, 84.2, 99.9, 100, 56.2, 60.5, 97, 64, 78.8, 81.1, 56.9, 27.8, 29, 46.2, 27.2, 39.9, 78.6, 64.4, 56.8, 44, 69.2, 57.7, 44.8, 30.9, 36.3, 25.7, 0, 45.2, 35.3, 41.7, 38.8, 12.6, 24.6, 43.3, 30.1, 40, 45.6, 49.2, 41.3, 39, 43.3, 37.7, 42.8, 41.7, 41.8, 42, 49.1, 39.8, 48.6, 43.9, 50.1, 48, 50.3, 47.3, 51.7, 50.4, 50.5, 51.3, 51.4)
bayesglm, Wed Mar 14 22:57:16 2018, 0.995, bas interactive latent features, c(93.5, 100, 78.5, 37.4, 49.4, 49.8, 13.4, 63.5, 95, 25.8, 8.6, 63.5, 79.3, 24.4, 0, 93.5, 100, 78.5, 37.4, 49.4, 49.8, 13.4, 63.5, 95, 93.5, 100, 78.5, 37.8, 49.4, 49.8, 13.6, 63.5, 95, 93.5, 100, 78.5, 37.3, 49.4, 49.8, 13.4, 63.6, 95, 93.5, 100, 78.5, 37.3, 49.4, 49.8, 13.4, 63.6, 95, 92.7, 99.6, 78.1, 37.1, 49.3, 49.7, 13.4, 62.8, 94.4)
blasso, Wed Mar 14 23:08:16 2018, 0.995, bas interactive latent features, c(93.5, 100, 78.5, 37.4, 49.4, 49.8, 13.4, 63.5, 95, 25.8, 8.6, 63.5, 79.3, 24.4, 0, 93.5, 100, 78.5, 37.4, 49.4, 49.8, 13.4, 63.5, 95, 93.5, 100, 78.5, 37.8, 49.4, 49.8, 13.6, 63.5, 95, 93.5, 100, 78.5, 37.3, 49.4, 49.8, 13.4, 63.6, 95, 93.5, 100, 78.5, 37.3, 49.4, 49.8, 13.4, 63.6, 95, 92.7, 99.6, 78.1, 37.1, 49.3, 49.7, 13.4, 62.8, 94.4)
blassoAveraged, Wed Mar 14 23:19:11 2018, 0.994, bas interactive latent features, c(93.5, 100, 78.5, 37.4, 49.4, 49.8, 13.4, 63.5, 95, 25.8, 8.6, 63.5, 79.3, 24.4, 0, 93.5, 100, 78.5, 37.4, 49.4, 49.8, 13.4, 63.5, 95, 93.5, 100, 78.5, 37.8, 49.4, 49.8, 13.6, 63.5, 95, 93.5, 100, 78.5, 37.3, 49.4, 49.8, 13.4, 63.6, 95, 93.5, 100, 78.5, 37.3, 49.4, 49.8, 13.4, 63.6, 95, 92.7, 99.6, 78.1, 37.1, 49.3, 49.7, 13.4, 62.8, 94.4)
