,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plsRglm, Thu Mar 22 06:27:00 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
ppr, Thu Mar 22 06:27:25 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
qrf, Thu Mar 22 06:29:31 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
ranger, Thu Mar 22 06:30:18 2018, 0.003, 4thbookercenterbooks, Failed
Rborist, Thu Mar 22 06:55:31 2018, 0, 4thbookercenterbooks, c(3.4, 9.7, 15.1, 41, 100, 0, 9.4, 0, 42.8, 23.4, 12.5, 2.5, 46.2, 20.7, 28.3, 0, 0, 0)
relaxo, Thu Mar 22 06:55:47 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
rf, Thu Mar 22 06:57:07 2018, 0, 4thbookercenterbooks, Failed
ridge, Thu Mar 22 06:57:20 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
rpart, Thu Mar 22 06:57:37 2018, 0, 4thbookercenterbooks, c(28, 27.4, 100, 61.6, 31.1, 72.2, 69.1, 29.3, 72.7, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rpart1SE, Thu Mar 22 06:57:44 2018, 0, 4thbookercenterbooks, c(21.6, 24.6, 37.7, 17.2, 98.1, 44.9, 19.6, 78.7, 24.2, 88.7, 18.4, 35.8, 100, 0, 0, 0, 0, 0)
rpart2, Thu Mar 22 06:57:50 2018, 0, 4thbookercenterbooks, c(35.6, 21.9, 100, 49.2, 24.9, 57.7, 13, 72.1, 23.4, 70.9, 0, 0, 0, 0, 0, 0, 0, 0)
rqlasso, Thu Mar 22 06:58:01 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
rqnc, Thu Mar 22 06:58:14 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
SBC, Thu Mar 22 07:12:52 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
simpls, Thu Mar 22 07:12:59 2018, 0, 4thbookercenterbooks, Failed
spls, Thu Mar 22 07:13:28 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
superpc, Thu Mar 22 07:13:38 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
svmLinear, Thu Mar 22 07:17:51 2018, NA, 4thbookercenterbooks, Failed
svmLinear2, Thu Mar 22 07:21:50 2018, 0.039, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
svmPoly, Thu Mar 22 07:22:55 2018, NA, 4thbookercenterbooks, Failed
svmRadial, Thu Mar 22 07:23:10 2018, NA, 4thbookercenterbooks, Failed
svmRadialCost, Thu Mar 22 07:23:25 2018, NA, 4thbookercenterbooks, Failed
svmRadialSigma, Thu Mar 22 07:23:41 2018, NA, 4thbookercenterbooks, Failed
treebag, Thu Mar 22 07:24:12 2018, 0, 4thbookercenterbooks, c(76, 47.1, 58.3, 63.3, 1.7, 95.4, 76.4, 1, 0, 0, 89.4, 60.7, 52.6, 81.8, 64.1, 67.3, 77.8, 100)
widekernelpls, Thu Mar 22 07:24:21 2018, 0, 4thbookercenterbooks, Failed
WM, Thu Mar 22 07:29:16 2018, 0, 4thbookercenterbooks, c(100, 23.3, 22.7, 47.4, 38.2, 40.8, 53.2, 36.3, 34.3, 28.5, 43.1, 44.1, 0, 51.6, 14.5, 0, 0, 0)
avNNet, Thu Mar 22 07:32:40 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
bagEarthGCV, Thu Mar 22 07:33:43 2018, 0, 4thbookercenterbooks, c(100, 85.4, 79.7, 75.2, 70.8, 63.1, 55.5, 47.3, 36.3, 27.9, 16.5, 4.7, 1.2, 0, 0, 0, 0, 0)
bartMachine, Thu Mar 22 07:50:05 2018, 0.007, 4thbookercenterbooks, Failed
bayesglm, Thu Mar 22 07:50:12 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
blasso, Thu Mar 22 07:50:52 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
blassoAveraged, Thu Mar 22 07:51:33 2018, 0.002, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
bridge, Thu Mar 22 07:52:10 2018, 0.001, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
BstLm, Thu Mar 22 07:58:34 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
cforest, Thu Mar 22 07:59:23 2018, 0.003, 4thbookercenterbooks, Failed
ctree, Thu Mar 22 07:59:41 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
ctree2, Thu Mar 22 07:59:59 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
cubist, Thu Mar 22 08:01:25 2018, 0, 4thbookercenterbooks, c(100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
dnn, Thu Mar 22 08:01:42 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
earth, Thu Mar 22 08:02:01 2018, 0.005, 4thbookercenterbooks, c(100, 67.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
elm, Thu Mar 22 08:02:10 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
enet, Thu Mar 22 08:02:22 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
evtree, Thu Mar 22 08:09:10 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
extraTrees, Thu Mar 22 08:13:01 2018, 0.019, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
foba, Thu Mar 22 08:13:12 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
gamSpline, Thu Mar 22 08:16:25 2018, 0, 4thbookercenterbooks, Failed
gbm, Thu Mar 22 08:19:56 2018, 0, 4thbookercenterbooks, Failed
gcvEarth, Thu Mar 22 08:28:15 2018, 0.064, 4thbookercenterbooks, c(100, 84, 49.3, 49.3, 23.7, 49.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glm, Thu Mar 22 08:28:21 2018, 0, 4thbookercenterbooks, c(39.2, 91.8, 44.3, 36.1, 42.1, 21.9, 72.7, 0, 23.5, 28.9, 17.1, 24.2, 100, 6.2, 33.1)
glmboost, Thu Mar 22 08:28:50 2018, 0.005, 4thbookercenterbooks, c(100, 11.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glmnet, Thu Mar 22 08:29:05 2018, 0, 4thbookercenterbooks, c(0, 0, 0.2, 10.2, 0, 0, 0, 0, 0, 0, 0, 0, 16.4, 8.1, 100, 16.5, 16.5, 16.5)
glmStepAIC, Thu Mar 22 08:37:18 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
icr, Thu Mar 22 08:37:44 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
kernelpls, Thu Mar 22 08:37:50 2018, 0, 4thbookercenterbooks, Failed
kknn, Thu Mar 22 08:38:30 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
knn, Thu Mar 22 08:38:38 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
krlsPoly, Thu Mar 22 08:38:55 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
krlsRadial, Thu Mar 22 08:39:50 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
lars, Thu Mar 22 08:39:57 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
lars2, Thu Mar 22 08:40:04 2018, 0.004, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
lasso, Thu Mar 22 08:40:10 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
leapBackward, Thu Mar 22 08:40:16 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
leapForward, Thu Mar 22 08:40:23 2018, 0.004, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
lm, Thu Mar 22 08:40:29 2018, 0, 4thbookercenterbooks, c(39.2, 91.8, 44.3, 36.1, 42.1, 21.9, 72.7, 0, 23.5, 28.9, 17.1, 24.2, 100, 6.2, 33.1)
lmStepAIC, Thu Mar 22 08:40:42 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
M5, Thu Mar 22 08:41:34 2018, 0.007, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
M5Rules, Thu Mar 22 08:41:56 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 100
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
msaenet, Thu Mar 22 08:44:10 2018, 0, 4thbookercenterbooks, 0
nnet, Thu Mar 22 08:45:26 2018, 0, 4thbookercenterbooks, c(46.9, 14.5, 0, 20.3, 49.3, 47, 24.4, 50.3, 34, 87.5, 100, 32.1, 75.1, 52.9, 34.7, 39.8, 41.2, 8.3)
nnls, Thu Mar 22 08:45:31 2018, 0, 4thbookercenterbooks, c(0, 100, 0, 0, 0, 0, 0, 4.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
null, Thu Mar 22 08:45:37 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
parRF, Thu Mar 22 08:46:57 2018, 0.03, 4thbookercenterbooks, Failed
pcaNNet, Thu Mar 22 08:47:30 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
pcr, Thu Mar 22 08:47:36 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
plsRglm, Thu Mar 22 08:49:17 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
ppr, Thu Mar 22 08:49:44 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
qrf, Thu Mar 22 08:51:46 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
ranger, Thu Mar 22 08:52:34 2018, 0.004, 4thbookercenterbooks, Failed
Rborist, Thu Mar 22 09:17:04 2018, 0.004, 4thbookercenterbooks, c(100, 36.6, 31.5, 44.2, 86.8, 23.9, 0.2, 14, 52.4, 43.6, 14.7, 66.2, 0, 8.8, 47.1, 10.6, 0, 0)
relaxo, Thu Mar 22 09:17:19 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
rf, Thu Mar 22 09:18:37 2018, 0.012, 4thbookercenterbooks, Failed
ridge, Thu Mar 22 09:18:49 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
rpart, Thu Mar 22 09:19:07 2018, 0, 4thbookercenterbooks, c(88.1, 82.7, 98.2, 88.3, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rpart1SE, Thu Mar 22 09:19:13 2018, 0, 4thbookercenterbooks, c(36.1, 45.1, 89.8, 44.3, 9.1, 90.8, 19, 100, 64.9, 50, 59.7, 65.5, 24.2, 41, 0, 0, 0, 0)
rpart2, Thu Mar 22 09:19:20 2018, 0, 4thbookercenterbooks, c(43.4, 65.9, 100, 41.9, 82.3, 50.9, 65.2, 73.5, 53.3, 49.3, 0, 0, 0, 0, 0, 0, 0, 0)
rqlasso, Thu Mar 22 09:19:30 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
rqnc, Thu Mar 22 09:19:43 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
SBC, Thu Mar 22 09:30:56 2018, 0.083, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
simpls, Thu Mar 22 09:31:03 2018, 0, 4thbookercenterbooks, Failed
spls, Thu Mar 22 09:31:33 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
superpc, Thu Mar 22 09:31:42 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
svmLinear, Thu Mar 22 09:34:26 2018, NA, 4thbookercenterbooks, Failed
svmLinear2, Thu Mar 22 09:36:58 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
svmPoly, Thu Mar 22 09:37:25 2018, NA, 4thbookercenterbooks, Failed
svmRadial, Thu Mar 22 09:37:40 2018, NA, 4thbookercenterbooks, Failed
svmRadialCost, Thu Mar 22 09:37:55 2018, NA, 4thbookercenterbooks, Failed
svmRadialSigma, Thu Mar 22 09:38:10 2018, NA, 4thbookercenterbooks, Failed
treebag, Thu Mar 22 09:38:41 2018, 0.031, 4thbookercenterbooks, c(83.4, 44, 59.3, 61.2, 2.3, 98.9, 86, 0.6, 0, 0, 79, 87.7, 42.2, 77.4, 64.3, 57.6, 68, 100)
widekernelpls, Thu Mar 22 09:38:50 2018, 0, 4thbookercenterbooks, Failed
WM, Thu Mar 22 09:43:39 2018, 0, 4thbookercenterbooks, c(100, 62.2, 14.7, 86.7, 62.6, 63.4, 75, 85.1, 69.4, 53.6, 79.1, 50.6, 0, 88.6, 54.1, 0, 0, 0)
avNNet, Thu Mar 22 09:46:01 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
bagEarthGCV, Thu Mar 22 09:47:02 2018, 0, 4thbookercenterbooks, c(100, 89.4, 77.1, 73.2, 64.8, 58.2, 52.1, 40, 32.7, 23.8, 10.8, 4.9, 0.5, 0, 0, 0, 0, 0)
bartMachine, Thu Mar 22 09:59:50 2018, 0, 4thbookercenterbooks, Failed
bayesglm, Thu Mar 22 09:59:57 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
blasso, Thu Mar 22 10:00:37 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
blassoAveraged, Thu Mar 22 10:01:17 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
bridge, Thu Mar 22 10:01:53 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
BstLm, Thu Mar 22 10:06:04 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
cforest, Thu Mar 22 10:06:51 2018, 0, 4thbookercenterbooks, Failed
ctree, Thu Mar 22 10:07:10 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
ctree2, Thu Mar 22 10:07:28 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
cubist, Thu Mar 22 10:09:24 2018, 0, 4thbookercenterbooks, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
dnn, Thu Mar 22 10:09:39 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
earth, Thu Mar 22 10:09:58 2018, 0, 4thbookercenterbooks, c(100, 95.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
elm, Thu Mar 22 10:10:06 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
enet, Thu Mar 22 10:10:19 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
evtree, Thu Mar 22 10:17:47 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
extraTrees, Thu Mar 22 10:20:34 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
foba, Thu Mar 22 10:20:46 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
gamSpline, Thu Mar 22 10:22:51 2018, 0, 4thbookercenterbooks, Failed
gbm, Thu Mar 22 10:25:24 2018, 0, 4thbookercenterbooks, Failed
gcvEarth, Thu Mar 22 10:33:35 2018, 0, 4thbookercenterbooks, c(100, 81.4, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glm, Thu Mar 22 10:33:41 2018, 0, 4thbookercenterbooks, c(100, 72.1, 4, 0, 1.5, 47.8, 1.1, 79.4, 22.4, 51.8, 47.7, 46, 30.3, 63.1, 53.7)
glmboost, Thu Mar 22 10:34:09 2018, 0, 4thbookercenterbooks, c(0, 0, 0.3, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glmnet, Thu Mar 22 10:34:24 2018, 0, 4thbookercenterbooks, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
glmStepAIC, Thu Mar 22 10:42:38 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
icr, Thu Mar 22 10:43:06 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
kernelpls, Thu Mar 22 10:43:12 2018, 0.022, 4thbookercenterbooks, Failed
kknn, Thu Mar 22 10:43:48 2018, 0, 4thbookercenterbooks, c(100, 43.9, 24.4, 65.6, 35, 36.7, 59.3, 41, 31.5, 24.4, 44.2, 51.7, 0, 97.5, 13.2, 0, 0, 0)
