,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
earth, Fri May 11 19:55:06 2018, 0, 4thbookrPCA, c(100, 74.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
elm, Fri May 11 19:55:19 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
enet, Fri May 11 19:55:55 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
evtree, Fri May 11 20:05:33 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
extraTrees, Fri May 11 20:20:07 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
foba, Fri May 11 20:21:00 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
gamboost, Fri May 11 20:32:13 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
gamSpline, Fri May 11 21:00:11 2018, 0, 4thbookrPCA, Failed
gbm, Fri May 11 21:13:49 2018, 0, 4thbookrPCA, Failed
gcvEarth, Fri May 11 21:21:09 2018, 0, 4thbookrPCA, c(100, 86, 63.9, 59.5, 38.9, 30.4, 21.4, 22.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glm, Fri May 11 21:21:19 2018, 0, 4thbookrPCA, c(100, 7.3, 66, 28.3, 25.1, 0, 8.6, 20, 28.3, 56.3, 20.5, 3.1, 22.4, 27.3, 4.4, 15.1, 61.6, 4.5, 51.8, 32.4, 54, 35.7, 7, 5.7, 12.7, 36.7, 16.3, 21.4, 4.4, 20.2, 17.3, 52.2, 2.3, 19.1, 28.1, 32.7, 28.8, 2.6, 24.1, 36.4, 18.8, 73, 1.7, 22.5, 28.2, 19, 9.7, 10.6, 8.6, 24.7, 36.7, 18.7, 42.5, 41.2, 3.9, 29.8, 40, 20.2, 46.9, 9.8)
glm.nb, Fri May 11 21:21:30 2018, 0, 4thbookrPCA, c(100, 2.9, 19.6, 35.6, 24.6, 16.2, 28, 68.5, 37.8, 61.2, 41.5, 4.8, 28.3, 44.4, 5, 10.1, 93.8, 3.4, 71.6, 50.7, 65.8, 48.2, 18, 11.4, 36.7, 22.1, 0.6, 20.7, 10, 26.7, 8.5, 39.1, 0, 26.1, 41.7, 54.7, 33.8, 7.5, 18.5, 39.8, 10.8, 84.5, 6.6, 24.8, 78.9, 27.5, 18.4, 19.8, 27, 18, 32.1, 33.8, 19.8, 67.6, 16.5, 6.5, 57.9, 4.6, 34.4, 24.7)
glmboost, Fri May 11 21:22:02 2018, 0, 4thbookrPCA, c(100, 2, 76.6, 39.4, 10.2, 25, 16.3, 12.4, 15.1, 45.9, 23.5, 41.7, 39.1, 5.7, 32.9, 21.3, 27.9, 7.3, 46.3, 2.2, 39.1, 8.5, 2, 25.7, 15.4, 2.7, 20.3, 17.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
glmnet, Fri May 11 21:22:24 2018, 0, 4thbookrPCA, c(100, 0, 60.5, 47.8, 0, 0, 0, 0, 1.5, 9.7, 0, 0, 0, 2.4, 0, 4.8, 55.9, 0, 10.2, 40, 30.3, 0, 0, 0, 0, 0, 0, 7.9, 0, 0, 0, 30.4, 20.6, 0, 0, 18.3, 0, 0, 0, 0, 0, 46.5, 2, 0, 29.1, 10.5, 0, 0, 0.2, 15, 15.5, 3.9, 14, 0, 0, 0, 0, 0, 4.3, 0)
glmStepAIC, Fri May 11 21:31:21 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
icr, Fri May 11 21:33:01 2018, 0.002, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
kernelpls, Fri May 11 21:33:11 2018, 0, 4thbookrPCA, Failed
kknn, Fri May 11 21:35:53 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
knn, Fri May 11 21:36:05 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
krlsPoly, Fri May 11 21:36:37 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
krlsRadial, Fri May 11 21:40:59 2018, 0.032, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
lars, Fri May 11 21:41:11 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
lars2, Fri May 11 21:41:22 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
lasso, Fri May 11 21:41:33 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
leapBackward, Fri May 11 21:41:44 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
leapForward, Fri May 11 21:41:53 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
leapSeq, Fri May 11 21:42:15 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
lm, Fri May 11 21:42:24 2018, 0, 4thbookrPCA, c(100, 7.3, 66, 28.3, 25.1, 0, 8.6, 20, 28.3, 56.3, 20.5, 3.1, 22.4, 27.3, 4.4, 15.1, 61.6, 4.5, 51.8, 32.4, 54, 35.7, 7, 5.7, 12.7, 36.7, 16.3, 21.4, 4.4, 20.2, 17.3, 52.2, 2.3, 19.1, 28.1, 32.7, 28.8, 2.6, 24.1, 36.4, 18.8, 73, 1.7, 22.5, 28.2, 19, 9.7, 10.6, 8.6, 24.7, 36.7, 18.7, 42.5, 41.2, 3.9, 29.8, 40, 20.2, 46.9, 9.8)
lmStepAIC, Fri May 11 21:43:26 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
M5, Fri May 11 21:44:54 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
M5Rules, Fri May 11 21:45:27 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
nnet, Fri May 11 21:53:44 2018, 0, 4thbookrPCA, c(100, 10.1, 77.2, 63.6, 2.8, 14, 19.2, 33.7, 31.6, 45.3, 29.9, 7.4, 43.5, 29.7, 10.2, 32.4, 65.2, 13, 48.4, 49.8, 60.4, 19.2, 12, 8.9, 12.6, 12.8, 19.6, 28, 8.4, 12.8, 1.7, 49.7, 40.5, 4.9, 11.3, 36.1, 18, 0, 34.6, 5.6, 16.4, 69.7, 29.7, 2.3, 55.7, 17.6, 7.4, 20, 29.8, 36.1, 33, 24, 42.4, 30.8, 10.1, 1.1, 13.8, 7.3, 41.6, 12.6)
nnls, Fri May 11 21:53:53 2018, 0, 4thbookrPCA, c(100, 0, 0, 0, 0, 0, 0, 0, 20.8, 10.4, 0, 11.5, 0, 0, 12.5, 15.1, 65.1, 0, 23.1, 0, 46.1, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.6, 0, 0, 48.8, 0, 0, 0, 0, 0, 0, 10.3, 0, 0, 0, 0, 1.8, 0, 18.1, 0, 35.1, 0, 0, 0, 0, 0, 0, 0, 0)
null, Fri May 11 21:54:02 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
parRF, Fri May 11 21:59:32 2018, 0, 4thbookrPCA, Failed
pcaNNet, Fri May 11 22:02:53 2018, 0.291, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
pcr, Fri May 11 22:03:03 2018, 0.004, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
plsRglm, Fri May 11 22:10:24 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
ppr, Fri May 11 22:12:56 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
qrf, Fri May 11 22:19:21 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
ranger, Fri May 11 22:21:47 2018, 0, 4thbookrPCA, Failed
Rborist, Fri May 11 22:40:39 2018, 0, 4thbookrPCA, c(72.8, 24.9, 100, 12.6, 0, 0, 6.6, 0, 19.2, 0, 5.1, 0, 0, 33.9, 0, 0, 0, 0, 28.6, 73.7, 0, 0, 0, 0, 0, 0, 6.5, 0, 12.8, 0, 0, 16.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49.7, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 2.5, 0, 0, 0, 0, 0, 0, 0, 0)
relaxo, Fri May 11 22:41:22 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
rf, Fri May 11 22:46:46 2018, 0, 4thbookrPCA, Failed
ridge, Fri May 11 22:47:23 2018, 0, 4thbookrPCA, c(100, 8.4, 45.9, 58.7, 16, 55, 21.3, 76.5, 11, 19.4, 6.6, 17, 40.1, 24, 18.1, 17.5, 41.7, 24.8, 44.7, 59.3, 37.5, 32.8, 28.3, 14.7, 4.7, 26, 21.2, 55.2, 37.6, 17.6, 20.6, 18.1, 23.6, 37.1, 7.8, 17.5, 1.4, 11.2, 26.7, 10.4, 44.1, 36.3, 37.5, 45.4, 31.8, 22, 18.8, 3.3, 52.2, 33.2, 52.7, 7.1, 10.7, 38.4, 5.4, 10.9, 6.6, 0, 17.3, 25.4)
rlm, Fri May 11 22:47:39 2018, 0, 4thbookrPCA, c(100, 4.8, 60.5, 16.8, 16.3, 0.1, 9.1, 10.6, 30.8, 60.1, 2.8, 6, 21.9, 27.8, 18.4, 2.7, 39.6, 5.2, 61.9, 44, 46.3, 41.4, 14.2, 2.7, 11.8, 20.7, 13.1, 8.6, 11.9, 26.7, 3.9, 36.3, 10.5, 1.6, 32.6, 45.2, 40.4, 6.7, 17.6, 31, 10.2, 52.9, 11.4, 23, 23.8, 11.8, 6.3, 3.6, 0, 17, 32, 13.4, 24.8, 20.9, 6.4, 30.4, 30.1, 13.1, 32.5, 7.9)
rpart, Fri May 11 22:47:51 2018, 0, 4thbookrPCA, c(24.5, 15.5, 22.6, 22.1, 16.4, 22.9, 24.2, 100, 22.6, 48.4, 14.4, 25.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rpart1SE, Fri May 11 22:48:01 2018, 0, 4thbookrPCA, c(74.6, 31.1, 36, 55.2, 34.5, 39.2, 17.3, 46.6, 42.6, 90, 100, 52.9, 59.9, 18.5, 46.2, 76.5, 35.1, 29.7, 75.7, 52.8, 57.4, 56.2, 11, 29.7, 89.7, 26.5, 65.7, 37.2, 36, 28.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rpart2, Fri May 11 22:48:14 2018, 0, 4thbookrPCA, c(97.6, 40.6, 47.1, 24.5, 51.3, 22.6, 60.9, 55.7, 22.9, 47.9, 69.1, 36.6, 24.2, 100, 46, 38.8, 69.5, 69, 48.4, 31.8, 14.4, 38.8, 57.8, 34.7, 25.4, 37.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
