,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
avNNet, Wed Feb 14 15:27:00 2018, 0.109, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
bagEarth, Wed Feb 14 15:54:15 2018, 0.656, OpenML 2dplanes, c(100, 66.6, 57.5, 40.5, 32.7, 0, 0, 0, 0, 0)
bagEarthGCV, Wed Feb 14 15:55:48 2018, 0.468, OpenML 2dplanes, c(100, 59.3, 51.2, 42.7, 37.7, 17.6, 12.9, 0, 0, 0)
bam, Wed Feb 14 15:56:41 2018, 0.468, OpenML 2dplanes, c(NaN, NaN, NaN, 0, NaN, NaN, 0, 0, 0, 0)
bayesglm, Wed Feb 14 15:56:47 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
blasso, Wed Feb 14 15:59:31 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
blassoAveraged, Wed Feb 14 16:02:19 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
bridge, Wed Feb 14 16:05:03 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
BstLm, Wed Feb 14 16:08:22 2018, 0.467, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
cforest, Thu Feb 15 01:29:04 2018, 0.779, OpenML 2dplanes, c(100, 22.4, 10.1, 2.5, 22, 9.8, 2.5, 0, 0, 0)
ctree, Thu Feb 15 01:29:47 2018, 0.779, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
ctree2, Thu Feb 15 01:30:14 2018, 0.779, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
cubist, Thu Feb 15 02:09:02 2018, 0.779, OpenML 2dplanes, c(100, 50, 50, 50, 50, 50, 50, 0, 0, 0)
dnn, Thu Feb 15 02:11:11 2018, 0.635, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
earth, Thu Feb 15 02:12:06 2018, 0.584, OpenML 2dplanes, c(100, 66.6, 54.2, 39.1, 29.5, 0, 0, 0, 0, 0)
elm, Thu Feb 15 02:12:14 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
enet, Thu Feb 15 02:12:28 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.3, 2.3, 17.3, 7.4, 2.1, 0, 0, 0)
foba, Thu Feb 15 14:06:42 2018, 0.468, OpenML 2dplanes, c(100, 17.6, 7.9, 2.2, 16.8, 7.3, 2, 0, 0, 0)
gam, Thu Feb 15 14:06:53 2018, 0.468, OpenML 2dplanes, c(NaN, NaN, NaN, 0, NaN, NaN, 0, 0, 0, 0)
gamSpline, Thu Feb 15 14:07:38 2018, 0.468, OpenML 2dplanes, Failed
gcvEarth, Fri Feb 16 15:35:22 2018, 0.47, OpenML 2dplanes, c(100, 59.4, 51.4, 42.9, 38, 16.2, 12.6, 0, 0, 0)
glm, Fri Feb 16 15:35:24 2018, 0.47, OpenML 2dplanes, c(100, 42.3, 28.4, 14.1, 40.8, 28.1, 14.1, 0, 0, 0.9)
glmboost, Fri Feb 16 17:44:23 2018, 0.467, OpenML 2dplanes, c(100, 49.8, 32, 14.3, 47.7, 31.8, 14, 0, 0, 0)
glmnet, Fri Feb 16 17:44:36 2018, 0.47, OpenML 2dplanes, c(100, 52.1, 34.7, 17.3, 49.9, 34.3, 17.3, 0, 0, 1.1)
glmStepAIC, Fri Feb 16 17:49:40 2018, 0.47, OpenML 2dplanes, c(100, 17.6, 7.3, 2.5, 17.3, 7.8, 1.9, 0, 0, 0)
icr, Fri Feb 16 17:49:55 2018, 0.47, OpenML 2dplanes, c(100, 17.6, 7.3, 2.5, 17.3, 7.8, 1.9, 0, 0, 0)
kernelpls, Fri Feb 16 17:49:57 2018, 0.47, OpenML 2dplanes, c(100, 33.7, 21.7, 12, 33.7, 22.3, 10.6, 0, 0.4, 0.5)
avNNet, Sat Feb 17 13:32:56 2018, 0.302, basic sum C1 + C2, c(0, 100)
svmLinear, Sun Mar 25 11:38:55 2018, NA, sparsity 2 col center, Failed
svmLinear2, Sun Mar 25 11:39:01 2018, 0.209, sparsity 2 col center, c(91, 100, 84.7, 17.4, 0, 3.3, 8, 8.4, 19.8)
svmLinear3, Sun Mar 25 11:39:03 2018, 0.283, sparsity 2 col center, c(91, 100, 84.7, 17.4, 0, 3.3, 8, 8.4, 19.8)
svmPoly, Sun Mar 25 11:39:06 2018, NA, sparsity 2 col center, Failed
svmRadial, Sun Mar 25 11:39:08 2018, NA, sparsity 2 col center, Failed
svmRadialCost, Sun Mar 25 11:39:10 2018, NA, sparsity 2 col center, Failed
svmRadialSigma, Sun Mar 25 11:39:11 2018, NA, sparsity 2 col center, Failed
treebag, Sun Mar 25 11:39:15 2018, 0.121, sparsity 2 col center, c(17.9, 100, 72.9, 56.4, 31.4, 34.1, 0, 29.2, 8.1)
widekernelpls, Sun Mar 25 11:39:16 2018, 0.289, sparsity 2 col center, c(97.7, 98.9, 100, 24.3, 0, 9.8, 6.7, 0.6, 44)
xgbLinear, Sun Mar 25 11:39:23 2018, 0.098, sparsity 2 col center, c(100, 85.7, 73.8, 36, 20.6, 17.9, 17.3, 10.8, 0)
xgbTree, Sun Mar 25 11:39:56 2018, 0.122, sparsity 2 col center, c(100, 86.2, 60.8, 42.7, 34.7, 20.5, 20.1, 18.5, 0)
avNNet, Sun Mar 25 11:40:01 2018, 0, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
bagEarth, Sun Mar 25 11:40:30 2018, 0.167, sparsity 2 col center, c(100, 74.9, 58.7, 42.9, 18.1, 0, 0, 0, 0)
bagEarthGCV, Sun Mar 25 11:40:35 2018, 0.098, sparsity 2 col center, c(100, 78.9, 65.2, 52.8, 33.6, 16.1, 5.2, 0.5, 0)
bayesglm, Sun Mar 25 11:40:40 2018, 0.14, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
blasso, Sun Mar 25 11:40:42 2018, 0.239, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
blassoAveraged, Sun Mar 25 11:40:44 2018, 0.226, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
bridge, Sun Mar 25 11:40:45 2018, 0.215, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
BstLm, Sun Mar 25 11:41:19 2018, 0.116, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
cforest, Sun Mar 25 11:41:23 2018, 0.114, sparsity 2 col center, Failed
ctree, Sun Mar 25 11:41:25 2018, 0, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
ctree2, Sun Mar 25 11:41:27 2018, 0, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
dnn, Sun Mar 25 11:41:29 2018, 0, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
earth, Sun Mar 25 11:41:31 2018, 0.109, sparsity 2 col center, c(100, 76.4, 56, 35.6, 13.9, 0, 0, 0, 0)
elm, Sun Mar 25 11:41:32 2018, 0.132, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
enet, Sun Mar 25 11:41:34 2018, 0.193, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
foba, Sun Mar 25 11:41:36 2018, 0.262, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
gamSpline, Sun Mar 25 11:41:42 2018, 0.132, sparsity 2 col center, c(36.3, 100, 5.3, 25.8, 44.4, 0, 7.9, 33.6, 62.7)
gcvEarth, Sun Mar 25 11:43:20 2018, 0.109, sparsity 2 col center, c(100, 76.4, 56, 35.6, 13.9, 0, 0, 0, 0)
glm, Sun Mar 25 11:43:21 2018, 0.14, sparsity 2 col center, c(100, 63.4, 69.1, 59.9, 12.1, 27.1, 5.1, 21.6, 0)
glm.nb, Sun Mar 25 11:43:22 2018, 0.144, sparsity 2 col center, c(100, 73.9, 70.2, 69.1, 13.5, 21.2, 0, 27.1, 1.9)
glmboost, Sun Mar 25 11:43:25 2018, 0.149, sparsity 2 col center, c(100, 77.7, 69.1, 41, 11.9, 28.3, 6.6, 19, 0)
glmnet, Sun Mar 25 11:43:27 2018, 0.16, sparsity 2 col center, c(100, 77.5, 68.6, 40.5, 11, 27.4, 5.8, 18.3, 0)
glmStepAIC, Sun Mar 25 11:45:00 2018, 0.162, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
icr, Sun Mar 25 11:45:02 2018, 0.14, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
kernelpls, Sun Mar 25 11:45:04 2018, 0.14, sparsity 2 col center, c(100, 58.7, 67.1, 63, 0.6, 9.4, 0, 8.9, 17.1)
knn, Sun Mar 25 11:45:05 2018, 0.066, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
krlsPoly, Sun Mar 25 11:45:07 2018, 0.008, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
krlsRadial, Sun Mar 25 11:45:09 2018, 0.143, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
lars, Sun Mar 25 11:45:10 2018, 0.185, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
lars2, Sun Mar 25 11:45:11 2018, 0.147, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
lasso, Sun Mar 25 11:45:12 2018, 0.185, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
lm, Sun Mar 25 11:45:13 2018, 0.14, sparsity 2 col center, c(100, 63.4, 69.1, 59.9, 12.1, 27.1, 5.1, 21.6, 0)
lmStepAIC, Sun Mar 25 11:45:15 2018, 0.162, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
msaenet, Sun Mar 25 11:45:27 2018, 0.168, sparsity 2 col center, 100
msaenet, Sun Mar 25 11:45:27 2018, 0.168, sparsity 2 col center, 77.7
msaenet, Sun Mar 25 11:45:27 2018, 0.168, sparsity 2 col center, 66.6
msaenet, Sun Mar 25 11:45:27 2018, 0.168, sparsity 2 col center, 39.8
msaenet, Sun Mar 25 11:45:27 2018, 0.168, sparsity 2 col center, 0
msaenet, Sun Mar 25 11:45:27 2018, 0.168, sparsity 2 col center, 28.1
msaenet, Sun Mar 25 11:45:27 2018, 0.168, sparsity 2 col center, 0
msaenet, Sun Mar 25 11:45:27 2018, 0.168, sparsity 2 col center, 18.2
msaenet, Sun Mar 25 11:45:27 2018, 0.168, sparsity 2 col center, 0
nnet, Sun Mar 25 11:45:29 2018, 0, sparsity 2 col center, c(9.5, 12.7, 10.9, 100, 26.1, 17.5, 0, 22.4, 37.8)
parRF, Sun Mar 25 11:45:36 2018, 0.087, sparsity 2 col center, Failed
pcaNNet, Sun Mar 25 11:45:38 2018, 0, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
pcr, Sun Mar 25 11:45:40 2018, 0.121, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
plsRglm, Sun Mar 25 11:45:50 2018, 0.172, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
ppr, Sun Mar 25 11:45:52 2018, 0.116, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
qrf, Sun Mar 25 11:45:59 2018, 0, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
ranger, Sun Mar 25 11:46:02 2018, 0.059, sparsity 2 col center, Failed
Rborist, Sun Mar 25 11:46:39 2018, 0.085, sparsity 2 col center, c(100, 42.5, 41.3, 37.5, 13.9, 13.8, 4, 17, 0)
relaxo, Sun Mar 25 11:46:41 2018, 0.004, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
rf, Sun Mar 25 11:46:43 2018, 0.078, sparsity 2 col center, Failed
ridge, Sun Mar 25 11:46:45 2018, 0.144, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
rlm, Sun Mar 25 11:46:46 2018, 0.088, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
rpart, Sun Mar 25 11:46:47 2018, 0, sparsity 2 col center, c(17.1, 100, 72.3, 42.6, 61.5, 21.2, 14.7, 13.2, 0)
rpart1SE, Sun Mar 25 11:46:48 2018, 0, sparsity 2 col center, c(14.1, 100, 85.5, 26.1, 52.7, 12.4, 0, 26.5, 21.9)
rpart2, Sun Mar 25 11:46:49 2018, 0, sparsity 2 col center, c(21.9, 67.5, 100, 36.9, 51.2, 9.3, 39.6, 0, 0)
rqlasso, Sun Mar 25 11:46:51 2018, 0.199, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
rqnc, Sun Mar 25 11:46:53 2018, 0.171, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
RRF, Sun Mar 25 11:47:01 2018, 0.078, sparsity 2 col center, Failed
RRFglobal, Sun Mar 25 11:47:05 2018, 0.073, sparsity 2 col center, Failed
simpls, Sun Mar 25 11:47:10 2018, 0.14, sparsity 2 col center, c(100, 58.7, 67.1, 63, 0.6, 9.4, 0, 8.9, 17.1)
spikeslab, Sun Mar 25 11:47:18 2018, 0.163, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
spls, Sun Mar 25 11:47:20 2018, 0.158, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
superpc, Sun Mar 25 11:47:22 2018, 0, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
svmLinear, Sun Mar 25 11:47:30 2018, NA, sparsity 2 col center, Failed
svmLinear2, Sun Mar 25 11:47:37 2018, 0.184, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
svmLinear3, Sun Mar 25 11:47:39 2018, 0.178, sparsity 2 col center, c(100, 50.4, 54.9, 58.8, 1.9, 7.8, 0, 15.9, 19.8)
svmPoly, Sun Mar 25 11:47:42 2018, NA, sparsity 2 col center, Failed
svmRadial, Sun Mar 25 11:47:44 2018, NA, sparsity 2 col center, Failed
svmRadialCost, Sun Mar 25 11:47:46 2018, NA, sparsity 2 col center, Failed
svmRadialSigma, Sun Mar 25 11:47:48 2018, NA, sparsity 2 col center, Failed
treebag, Sun Mar 25 11:47:51 2018, 0.126, sparsity 2 col center, c(25.7, 100, 55.9, 62.9, 44.7, 0, 23.7, 35.7, 4.9)
widekernelpls, Sun Mar 25 11:47:52 2018, 0.14, sparsity 2 col center, c(100, 58.7, 67.1, 63, 0.6, 9.4, 0, 8.9, 17.1)
xgbLinear, Sun Mar 25 11:48:01 2018, 0, sparsity 2 col center, c(100, 60, 41.9, 38.5, 28.7, 7.3, 5.1, 1.9, 0)
xgbTree, Sun Mar 25 11:48:47 2018, 0.084, sparsity 2 col center, c(100, 97, 70.9, 44.1, 40.6, 40, 28.5, 27.6, 0)
avNNet, Sun Mar 25 11:48:57 2018, 0.328, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
bagEarth, Sun Mar 25 11:49:30 2018, 0.257, sparsity 2 col center, c(100, 81.3, 62.5, 43.4, 16.3, 2.1, 0, 0, 0)
bagEarthGCV, Sun Mar 25 11:49:36 2018, 0.296, sparsity 2 col center, c(100, 79, 60.3, 44.8, 31, 19, 6, 1.4, 0)
bayesglm, Sun Mar 25 11:49:41 2018, 0.335, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
blasso, Sun Mar 25 11:49:43 2018, 0.303, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
blassoAveraged, Sun Mar 25 11:49:44 2018, 0.354, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
bridge, Sun Mar 25 11:49:46 2018, 0.359, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
BstLm, Sun Mar 25 11:50:25 2018, 0.123, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
cforest, Sun Mar 25 11:50:29 2018, 0.167, sparsity 2 col center, Failed
ctree, Sun Mar 25 11:50:31 2018, 0.067, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
ctree2, Sun Mar 25 11:50:33 2018, 0.104, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
dnn, Sun Mar 25 11:50:35 2018, 0, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
earth, Sun Mar 25 11:50:37 2018, 0.209, sparsity 2 col center, c(100, 78.8, 46.2, 0, 0, 0, 0, 0, 0)
elm, Sun Mar 25 11:50:39 2018, 0.332, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
enet, Sun Mar 25 11:50:40 2018, 0.355, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
foba, Sun Mar 25 11:50:43 2018, 0.353, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
gamSpline, Sun Mar 25 11:50:49 2018, 0.332, sparsity 2 col center, c(70.8, 73.7, 69.1, 93.2, 77.5, 75.5, 83.5, 100, 0)
gcvEarth, Sun Mar 25 11:52:29 2018, 0.235, sparsity 2 col center, c(100, 79.2, 47.4, 12, 0, 0, 0, 0, 0)
glm, Sun Mar 25 11:52:30 2018, 0.332, sparsity 2 col center, c(100, 67.2, 80.2, 48.4, 5.6, 9.3, 0, 24.2, 6.2)
glm.nb, Sun Mar 25 11:52:31 2018, 0.301, sparsity 2 col center, c(100, 87.7, 83.7, 70, 0, 1.7, 10.2, 41.6, 6.1)
glmboost, Sun Mar 25 11:52:34 2018, 0.362, sparsity 2 col center, c(100, 69.2, 83.3, 53.6, 15.9, 0, 0, 0, 0)
glmnet, Sun Mar 25 11:52:36 2018, 0.354, sparsity 2 col center, c(100, 67.1, 82.7, 51.3, 0, 0, 0, 12.7, 0)
glmStepAIC, Sun Mar 25 11:54:12 2018, 0.365, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
icr, Sun Mar 25 11:54:15 2018, 0.332, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
kernelpls, Sun Mar 25 11:54:17 2018, 0.341, sparsity 2 col center, c(100, 56.4, 71.4, 32.9, 11.4, 0, 11.3, 8, 7.8)
knn, Sun Mar 25 11:54:18 2018, 0.138, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
krlsPoly, Sun Mar 25 11:54:20 2018, 0, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
krlsRadial, Sun Mar 25 11:54:22 2018, 0.335, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
lars, Sun Mar 25 11:54:23 2018, 0.353, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
lars2, Sun Mar 25 11:54:24 2018, 0.363, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
lasso, Sun Mar 25 11:54:25 2018, 0.353, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
lm, Sun Mar 25 11:54:27 2018, 0.332, sparsity 2 col center, c(100, 67.2, 80.2, 48.4, 5.6, 9.3, 0, 24.2, 6.2)
lmStepAIC, Sun Mar 25 11:54:28 2018, 0.365, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
nnet, Sun Mar 25 11:54:54 2018, 0.328, sparsity 2 col center, c(100, 70.5, 92.8, 48.1, 2.3, 3.3, 0, 24, 0)
parRF, Sun Mar 25 11:55:02 2018, 0.183, sparsity 2 col center, Failed
pcaNNet, Sun Mar 25 11:55:05 2018, 0.335, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
pcr, Sun Mar 25 11:55:06 2018, 0.376, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
plsRglm, Sun Mar 25 11:55:41 2018, 0.324, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
ppr, Sun Mar 25 11:55:43 2018, 0.321, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
qrf, Sun Mar 25 11:55:51 2018, 0, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
ranger, Sun Mar 25 11:55:53 2018, 0.192, sparsity 2 col center, Failed
Rborist, Sun Mar 25 11:56:32 2018, 0.168, sparsity 2 col center, c(100, 14.5, 66.5, 18.3, 4.3, 7.1, 4.5, 1.1, 0)
relaxo, Sun Mar 25 11:56:34 2018, 0.202, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
rf, Sun Mar 25 11:56:37 2018, 0.199, sparsity 2 col center, Failed
ridge, Sun Mar 25 11:56:38 2018, 0.335, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
rlm, Sun Mar 25 11:56:40 2018, 0.291, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
rpart, Sun Mar 25 11:56:41 2018, 0.136, sparsity 2 col center, c(48.4, 100, 40.4, 75.8, 25.5, 17.4, 7.8, 32, 0)
rpart1SE, Sun Mar 25 11:56:42 2018, 0.19, sparsity 2 col center, c(67.9, 100, 86.8, 86.7, 58.9, 30.3, 0, 35.1, 47.1)
rpart2, Sun Mar 25 11:56:43 2018, 0.136, sparsity 2 col center, c(48.4, 100, 40.4, 75.8, 25.5, 17.4, 7.8, 32, 0)
rqlasso, Sun Mar 25 11:56:44 2018, 0.291, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
rqnc, Sun Mar 25 11:56:46 2018, 0.371, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
RRF, Sun Mar 25 11:56:55 2018, 0.152, sparsity 2 col center, Failed
RRFglobal, Sun Mar 25 11:57:00 2018, 0.156, sparsity 2 col center, Failed
simpls, Sun Mar 25 11:57:05 2018, 0.341, sparsity 2 col center, c(100, 56.4, 71.4, 32.9, 11.4, 0, 11.3, 8, 7.8)
spikeslab, Sun Mar 25 11:57:12 2018, 0.366, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
spls, Sun Mar 25 11:57:15 2018, 0.365, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
superpc, Sun Mar 25 11:57:16 2018, 0, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
svmLinear, Sun Mar 25 11:57:23 2018, NA, sparsity 2 col center, Failed
svmLinear2, Sun Mar 25 11:57:28 2018, 0.323, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
svmLinear3, Sun Mar 25 11:57:31 2018, 0.321, sparsity 2 col center, c(100, 33.1, 72.3, 41, 1.7, 0, 8.8, 16, 9.8)
svmPoly, Sun Mar 25 11:57:33 2018, NA, sparsity 2 col center, Failed
svmRadial, Sun Mar 25 11:57:34 2018, NA, sparsity 2 col center, Failed
svmRadialCost, Sun Mar 25 11:57:36 2018, NA, sparsity 2 col center, Failed
svmRadialSigma, Sun Mar 25 11:57:38 2018, NA, sparsity 2 col center, Failed
treebag, Sun Mar 25 11:57:41 2018, 0.132, sparsity 2 col center, c(10, 100, 48.7, 27.4, 15, 4.2, 6.5, 0, 18.7)
widekernelpls, Sun Mar 25 11:57:42 2018, 0.341, sparsity 2 col center, c(100, 56.4, 71.4, 32.9, 11.4, 0, 11.3, 8, 7.8)
xgbLinear, Sun Mar 25 11:57:49 2018, 0.027, sparsity 2 col center, c(100, 71.9, 29.3, 29, 20.7, 7.6, 4.3, 2.3, 0)
xgbTree, Sun Mar 25 11:58:30 2018, 0, sparsity 2 col center, Failed
avNNet, Sun Mar 25 11:58:36 2018, 0, sparsity 2 col center, c(100, 56.2, 45, 59.8, 4.2, 0, 12.6, 22, 22)
bagEarth, Sun Mar 25 11:59:06 2018, 0.316, sparsity 2 col center, c(100, 78.1, 62.2, 42, 24.8, 6.2, 0.7, 0, 0)
bagEarthGCV, Sun Mar 25 11:59:11 2018, 0.247, sparsity 2 col center, c(100, 83.6, 67.7, 54.1, 37.9, 21.6, 9.2, 2, 0)
bayesglm, Sun Mar 25 11:59:16 2018, 0.3, sparsity 2 col center, c(100, 56.2, 45, 59.8, 4.2, 0, 12.6, 22, 22)
